Index,GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,BaseFrame,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,Angle,Angle_S,ZAngle,Unknown
18,59556,26782,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,0,TA_SOUTHWEST,0,0,
19,59586,26812,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,0,TA_SOUTHWEST,0,0,
20,59616,26842,0,0,17000,19912,256,66,77,4,TS_MAPWHO,0,1093,4734,1093,40,0,5,TM_OBJECT,12,128,TA_NORTHEAST,0,0,
21,59646,26872,0,0,14456,19688,256,56,76,4,TS_MAPWHO,128,1109,4758,1109,40,0,5,TM_OBJECT,12,128,TA_NORTHEAST,0,0,
22,59676,26902,0,0,10352,19936,256,40,77,4,TS_MAPWHO,0,1093,4734,1093,40,0,5,TM_OBJECT,12,0,TA_SOUTHWEST,0,0,
23,59706,26932,0,0,8592,15056,256,33,58,4,TS_MAPWHO,0,1093,4734,1093,40,0,5,TM_OBJECT,12,0,TA_SOUTHWEST,0,0,
24,59736,26962,0,0,9416,12952,256,36,50,4,TS_MAPWHO,0,1093,4735,1094,40,0,5,TM_OBJECT,12,64,TA_SOUTHEAST,0,0,
25,59766,26992,0,0,9660,7028,256,37,27,4,TS_MAPWHO,0,1085,4725,1086,40,0,5,TM_OBJECT,12,64,TA_SOUTHEAST,0,0,
26,59796,27022,0,0,5496,20232,1152,21,79,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,64,TA_SOUTHEAST,0,0,
27,59826,27052,0,0,6008,17416,640,23,68,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,64,TA_SOUTHEAST,0,0,
28,59856,27082,0,0,5496,14088,1152,21,55,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,64,TA_SOUTHEAST,0,0,
29,59886,27112,0,0,5496,10504,1152,21,41,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,32,64,TA_SOUTHEAST,0,0,
30,59916,27142,0,0,5496,7688,1152,21,30,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,32,64,TA_SOUTHEAST,0,0,
31,59946,27172,0,0,6008,7176,640,23,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,32,64,TA_SOUTHEAST,0,0,
32,59976,27202,0,0,8056,7176,1152,31,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,32,128,TA_NORTHEAST,0,0,
33,60006,27232,0,0,25720,6664,1408,100,26,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,32,192,TA_NORTHWEST,0,0,
34,60036,27262,0,0,26232,4744,896,102,18,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,32,192,TA_NORTHWEST,0,0,
35,60066,27292,0,0,25720,7560,1024,100,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8231,1966,17,0,5,TM_OBJECT,35,192,TA_NORTHWEST,0,0,
36,60096,27322,0,0,23928,8712,896,93,34,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,37,0,TA_SOUTHWEST,0,0,
37,60126,27352,0,0,21624,7304,896,84,28,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,64,TA_SOUTHEAST,0,0,
38,60156,27382,0,0,20856,9736,768,81,38,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,37,128,TA_NORTHEAST,0,0,
39,60186,27412,0,0,27256,12424,896,106,48,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,
40,60216,27442,0,0,27256,14600,896,106,57,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,32,192,TA_NORTHWEST,0,0,
41,60246,27472,0,0,26744,16136,1536,104,63,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,32,0,TA_SOUTHWEST,0,0,
42,60276,27502,0,0,27000,18440,896,105,72,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,32,64,TA_SOUTHEAST,0,0,
43,60306,27532,0,0,26488,19464,512,103,76,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,32,128,TA_NORTHEAST,0,0,
44,60336,27562,0,0,23800,17672,1152,92,69,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,37,128,TA_NORTHEAST,0,0,
45,60366,27592,0,28972,24952,17544,1024,97,68,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,32,192,TA_NORTHWEST,0,0,
46,60396,27622,0,31732,23800,19720,640,92,77,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,32,128,TA_NORTHEAST,0,0,
47,60426,27652,0,0,20600,18440,1024,80,72,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,64,TA_SOUTHEAST,0,0,
48,60456,27682,0,34582,19064,18952,896,74,74,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,32,128,TA_NORTHEAST,0,0,
49,60486,27712,0,33022,18040,19848,768,70,77,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,
50,60516,27742,0,0,18040,17416,1280,70,68,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,
51,60546,27772,3958,0,16376,19976,896,63,78,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,37,0,TA_SOUTHWEST,0,0,
52,60576,27802,0,31972,13688,18952,896,53,74,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,64,TA_SOUTHEAST,0,0,
53,60606,27832,0,0,10872,17928,1152,42,70,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,32,128,TA_NORTHEAST,0,0,
54,60636,27862,0,29482,7928,19976,768,30,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,32,128,TA_NORTHEAST,0,0,
55,60666,27892,0,0,6012,18660,384,23,72,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2725,619,50,0,5,TM_OBJECT,1,192,TA_NORTHWEST,0,0,
56,60696,27922,0,0,5892,11116,256,23,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2725,619,50,0,5,TM_OBJECT,1,192,TA_NORTHWEST,0,0,
57,60726,27952,0,31192,18056,9848,640,70,38,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
58,60756,27982,0,0,24840,18696,256,97,73,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2725,619,50,0,5,TM_OBJECT,1,64,TA_SOUTHEAST,0,0,
59,60786,28012,4326,0,16520,19976,256,64,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2724,618,50,0,5,TM_OBJECT,1,0,TA_SOUTHWEST,0,0,
60,60816,28042,0,0,14984,20120,256,58,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,0,TA_SOUTHWEST,0,0,
61,60846,28072,0,0,10836,15500,256,42,60,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,0,TA_SOUTHWEST,0,0,
62,60876,28102,0,0,24936,20120,256,97,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,0,TA_SOUTHWEST,0,0,
63,60906,28132,0,0,15968,15520,256,62,60,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,0,TA_SOUTHWEST,0,0,
64,60936,28162,0,0,15936,9872,256,62,38,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,0,TA_SOUTHWEST,0,0,
65,60966,28192,0,0,14984,5432,256,58,21,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,0,TA_SOUTHWEST,0,0,
66,60996,28222,0,0,26488,2872,256,103,11,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,0,TA_SOUTHWEST,0,0,
67,61026,28252,0,0,9848,5448,256,38,21,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,0,TA_SOUTHWEST,0,0,
68,61056,28282,0,32932,19484,14420,256,76,56,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,0,TA_SOUTHWEST,0,0,
69,61086,28312,0,28342,27176,14504,256,106,56,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,
70,61116,28342,28312,0,27188,14412,256,106,56,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,
71,61146,28372,0,0,27152,12880,256,106,50,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,
72,61176,28402,0,0,26488,9848,256,103,38,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,64,TA_SOUTHEAST,0,0,
73,61206,28432,0,32722,24860,4628,256,97,18,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,
74,61236,28462,0,0,20512,4656,256,80,18,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,
75,61266,28492,0,0,14284,12644,256,55,49,4,TS_MAPWHO,0,1085,4725,1086,40,0,5,TM_OBJECT,12,64,TA_SOUTHEAST,0,0,
76,61296,28522,0,0,11552,17840,256,45,69,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,
77,61326,28552,0,28582,5776,8736,256,22,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,
78,61356,28582,28552,0,5676,8740,256,22,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,
79,61386,28612,0,0,9016,9144,256,35,35,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,
80,61416,28642,0,0,9584,7792,1152,37,30,6,TS_UNKNOWN_2 | TS_MAPWHO,0,575,2758,575,50,0,5,TM_OBJECT,31,64,TA_SOUTHEAST,0,0,
81,61446,28672,0,0,9476,6908,1024,37,26,6,TS_UNKNOWN_2 | TS_MAPWHO,0,573,2855,573,50,0,5,TM_OBJECT,31,64,TA_SOUTHEAST,0,0,
82,61476,28702,0,0,18684,14612,1024,72,57,6,TS_UNKNOWN_2 | TS_MAPWHO,0,570,2537,570,50,0,5,TM_OBJECT,31,64,TA_SOUTHEAST,0,0,
83,61506,28732,0,0,10220,19844,1152,39,77,6,TS_UNKNOWN_2 | TS_MAPWHO,0,571,2884,571,50,0,5,TM_OBJECT,31,192,TA_NORTHWEST,0,0,
84,61536,28762,0,0,5500,7412,1152,21,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,575,2758,575,50,0,5,TM_OBJECT,31,192,TA_NORTHWEST,0,0,
85,61566,28792,0,28852,23584,13536,384,92,52,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,
86,61596,28822,0,0,23584,13280,384,92,51,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,
87,61626,28852,28792,0,23584,13408,384,92,52,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,
88,61656,28882,0,29212,24840,16728,384,97,65,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,
89,61686,28912,0,29182,24840,16984,384,97,66,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,
90,61716,28942,0,29152,24840,17240,384,97,67,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,
91,61746,28972,27592,29092,24840,17496,384,97,68,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,
92,61776,29002,0,29062,24840,17752,384,97,69,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,
93,61806,29032,0,0,24840,18008,384,97,70,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,
94,61836,29062,29002,0,24840,17880,384,97,69,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,
95,61866,29092,28972,0,24840,17624,384,97,68,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,
96,61896,29122,0,29302,24764,19732,384,96,77,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
97,61926,29152,28942,0,24840,17368,384,97,67,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,
98,61956,29182,28912,0,24840,17112,384,97,66,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,
99,61986,29212,28882,0,24840,16856,384,97,65,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,
100,62016,29242,0,31912,24848,19664,384,97,76,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,
101,62046,29272,0,33952,24508,19732,384,95,77,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
102,62076,29302,29122,0,24636,19732,384,96,77,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
103,62106,29332,0,29362,17232,19984,384,67,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
104,62136,29362,29332,0,17356,19988,384,67,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
105,62166,29392,0,29422,16728,19992,384,65,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
106,62196,29422,29392,0,16840,19992,384,65,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
107,62226,29452,0,0,10688,20096,512,41,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
108,62256,29482,27862,29722,7684,20044,512,30,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
109,62286,29512,0,29662,7948,20052,512,31,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
110,62316,29542,0,29692,8204,20052,512,32,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
111,62346,29572,0,29632,8460,20052,512,33,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
112,62376,29602,0,0,8716,20052,512,34,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
113,62406,29632,29572,0,8588,20052,512,33,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
114,62436,29662,29512,0,8076,20052,512,31,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
115,62466,29692,29542,0,8336,20048,512,32,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
116,62496,29722,29482,0,7824,20048,512,30,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
117,62526,29752,0,0,7568,20048,512,29,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
118,62556,29782,0,0,8892,15204,512,34,59,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
119,62586,29812,0,29902,9148,15204,512,35,59,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
120,62616,29842,0,29872,9404,15204,512,36,59,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
121,62646,29872,29842,0,9276,15204,512,36,59,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
122,62676,29902,29812,0,9020,15204,512,35,59,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
123,62706,29932,0,30082,8440,15192,512,32,59,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
124,62736,29962,0,30022,8184,15192,512,31,59,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
125,62766,29992,0,30052,7928,15192,512,30,59,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
126,62796,30022,29962,0,8056,15192,512,31,59,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
127,62826,30052,29992,0,7800,15192,512,30,59,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
128,62856,30082,29932,0,8312,15192,512,32,59,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,
129,62886,30112,0,30232,9556,15052,512,37,58,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,
130,62916,30142,0,30262,9560,14792,512,37,57,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,
131,62946,30172,0,0,9560,14536,512,37,56,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,
132,62976,30202,0,30322,9560,14280,512,37,55,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,
133,63006,30232,30112,0,9560,14920,512,37,58,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,
134,63036,30262,30142,0,9560,14664,512,37,57,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,
135,63066,30292,0,0,18800,6320,640,73,24,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2670,553,50,0,5,TM_OBJECT,18,64,TA_SOUTHEAST,0,0,
136,63096,30322,30202,0,9560,14152,512,37,55,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,
137,63126,30352,0,30622,18696,7544,640,73,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
138,63156,30382,0,30562,18184,7544,640,71,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
139,63186,30412,0,30592,18440,7544,640,72,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
140,63216,30442,0,30532,17928,7544,640,70,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
141,63246,30472,0,30502,17672,7544,640,69,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
142,63276,30502,30472,0,17800,7544,640,69,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
143,63306,30532,30442,0,18056,7544,640,70,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
144,63336,30562,30382,0,18312,7544,640,71,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
145,63366,30592,30412,0,18568,7544,640,72,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,
