GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,BaseFrame,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,Angle,Angle_S,ZAngle,Unknown[0],Unknown[1]
60426,27652,39430,0,9404,6292,384,36,24,4,TS_MAPWHO,0,1093,4741,1098,50,0,5,TM_OBJECT,14,192,TA_NORTHWEST,0,0,0
60456,27682,38854,0,9404,4244,384,36,16,4,TS_MAPWHO,0,1093,4741,1098,40,0,5,TM_OBJECT,14,192,TA_NORTHWEST,0,0,0
60486,27712,0,0,6832,6000,256,26,23,4,TS_MAPWHO,0,1085,4725,1086,50,0,5,TM_OBJECT,12,192,TA_NORTHWEST,0,0,0
60516,27742,0,0,3944,11992,256,15,46,4,TS_MAPWHO,0,1085,4723,1085,50,0,5,TM_OBJECT,12,0,TA_SOUTHWEST,0,0,0
60546,27772,0,0,7380,14460,256,28,56,4,TS_MAPWHO,0,1109,4759,1110,50,0,5,TM_OBJECT,12,64,TA_SOUTHEAST,0,0,0
60576,27802,0,0,3952,15328,256,15,59,4,TS_MAPWHO,0,1109,4758,1109,50,0,5,TM_OBJECT,12,128,TA_NORTHEAST,0,0,0
60606,27832,0,0,4564,7804,256,17,30,4,TS_MAPWHO,0,1109,4759,1110,50,0,5,TM_OBJECT,12,192,TA_NORTHWEST,0,0,0
60636,27862,0,0,2864,12144,256,11,47,6,UNDEFINED,0,0,2521,561,50,0,5,TM_OBJECT,25,64,TA_SOUTHEAST,0,0,0
60666,27892,0,0,2860,2356,256,11,9,6,UNDEFINED,0,0,2521,561,50,0,5,TM_OBJECT,25,64,TA_SOUTHEAST,0,0,0
60696,27922,0,0,12256,3136,256,47,12,6,UNDEFINED,0,0,2521,561,50,0,5,TM_OBJECT,25,64,TA_SOUTHEAST,0,0,0
60726,27952,0,0,18572,3156,256,72,12,6,UNDEFINED,0,0,2521,561,50,0,5,TM_OBJECT,25,64,TA_SOUTHEAST,0,0,0
60756,27982,0,0,18560,9776,256,72,38,6,UNDEFINED,0,0,2521,561,50,0,5,TM_OBJECT,25,64,TA_SOUTHEAST,0,0,0
60786,28012,0,0,18560,15744,256,72,61,6,UNDEFINED,0,0,2521,561,50,0,5,TM_OBJECT,25,64,TA_SOUTHEAST,0,0,0
60816,28042,0,0,12108,9796,256,47,38,6,UNDEFINED,0,0,2521,561,50,0,5,TM_OBJECT,25,64,TA_SOUTHEAST,0,0,0
60846,28072,0,0,11120,15696,256,43,61,6,UNDEFINED,0,0,2521,561,50,0,5,TM_OBJECT,25,64,TA_SOUTHEAST,0,0,0
60876,28102,0,0,4504,16728,256,17,65,6,UNDEFINED,0,1,1396,227,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
60906,28132,0,0,4504,17240,256,17,67,6,UNDEFINED,0,1,1396,227,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
60936,28162,0,0,4492,16980,256,17,66,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
60966,28192,0,0,4492,17492,256,17,68,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
60996,28222,0,0,4228,16716,256,16,65,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
61026,28252,26542,29302,7464,14680,256,29,57,6,UNDEFINED,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,0
61056,28282,0,0,4944,15168,256,19,59,6,UNDEFINED,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,0
61086,28312,26782,0,4656,7616,256,18,29,6,UNDEFINED,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,0
61116,28342,0,0,6960,5808,256,27,22,6,UNDEFINED,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,0
61146,28372,0,0,13384,7736,384,52,30,6,UNDEFINED,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,0
61176,28402,0,28432,15464,7720,384,60,30,6,UNDEFINED,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,0
61206,28432,28402,0,15564,7716,384,60,30,6,UNDEFINED,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,0
61236,28462,0,28612,8820,19772,512,34,77,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
61266,28492,0,28642,9076,19772,512,35,77,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
61296,28522,0,28672,9332,19772,512,36,77,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
61326,28552,27292,28702,9588,19772,512,37,77,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
61356,28582,0,28732,9844,19772,512,38,77,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
61386,28612,28462,0,8948,19772,512,34,77,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
61416,28642,28492,0,9204,19772,512,35,77,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
61446,28672,28522,0,9460,19772,512,36,77,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
61476,28702,28552,0,9716,19772,512,37,77,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
61506,28732,28582,0,9972,19772,512,38,77,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
61536,28762,0,0,10820,18972,512,42,74,6,UNDEFINED,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61566,28792,0,28822,10828,18724,512,42,73,6,UNDEFINED,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
61596,28822,28792,34402,10828,18852,512,42,73,6,UNDEFINED,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
61626,28852,0,0,10828,18596,512,42,72,6,UNDEFINED,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61656,28882,0,0,6812,22356,512,26,87,6,UNDEFINED,0,0,2671,552,50,0,5,TM_OBJECT,18,0,TA_SOUTHWEST,0,0,0
61686,28912,27382,29032,7068,22356,512,27,87,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
61716,28942,0,29062,7324,22356,512,28,87,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
61746,28972,0,29092,7580,22356,512,29,87,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
61776,29002,0,29122,7836,22356,512,30,87,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
61806,29032,28912,0,6940,22356,512,27,87,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
61836,29062,28942,0,7196,22356,512,28,87,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
61866,29092,28972,0,7452,22356,512,29,87,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
61896,29122,29002,0,7708,22356,512,30,87,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
61926,29152,0,0,7964,22356,512,31,87,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
61956,29182,0,29242,6200,15368,384,24,60,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
61986,29212,0,0,6456,15368,384,25,60,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62016,29242,29182,0,6328,15368,384,24,60,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62046,29272,0,0,7440,14288,384,29,55,6,UNDEFINED,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
62076,29302,28252,0,7548,14788,512,29,57,6,UNDEFINED,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
62106,29332,0,0,4280,12152,512,16,47,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
62136,29362,0,32212,4404,12156,512,17,47,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
62166,29392,0,0,3888,12160,512,15,47,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
62196,29422,0,29542,6188,12036,384,24,47,6,UNDEFINED,0,0,2671,552,50,0,5,TM_OBJECT,18,128,TA_NORTHEAST,0,0,0
62226,29452,0,29572,6444,12036,384,25,47,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
62256,29482,0,29602,6700,12036,384,26,47,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
62286,29512,0,29632,6956,12036,384,27,47,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
62316,29542,29422,0,6316,12036,384,24,47,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
62346,29572,29452,0,6572,12036,384,25,47,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
62376,29602,29482,0,6828,12036,384,26,47,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
62406,29632,29512,0,7084,12036,384,27,47,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
62436,29662,0,0,6448,4880,512,25,19,6,UNDEFINED,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
62466,29692,0,29752,6448,4624,512,25,18,6,UNDEFINED,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
62496,29722,0,29782,6448,4368,512,25,17,6,UNDEFINED,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
62526,29752,29692,0,6440,4744,512,25,18,6,UNDEFINED,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
62556,29782,29722,0,6448,4496,512,25,17,6,UNDEFINED,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
62586,29812,0,0,17040,8528,512,66,33,6,UNDEFINED,0,0,2671,552,50,0,5,TM_OBJECT,18,0,TA_SOUTHWEST,0,0,0
62616,29842,0,29962,17296,8528,512,67,33,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62646,29872,0,29992,17552,8528,512,68,33,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62676,29902,0,30022,17808,8528,512,69,33,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62706,29932,0,30052,18064,8528,512,70,33,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62736,29962,29842,0,17168,8528,512,67,33,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62766,29992,29872,0,17424,8528,512,68,33,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62796,30022,29902,0,17680,8528,512,69,33,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62826,30052,29932,0,17936,8528,512,70,33,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62856,30082,0,0,17808,6224,512,69,24,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62886,30112,0,30172,18064,6224,512,70,24,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62916,30142,0,30202,18320,6224,512,71,24,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62946,30172,30112,0,17936,6224,512,70,24,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62976,30202,30142,0,18192,6224,512,71,24,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
63006,30232,0,0,2912,22144,256,11,86,6,UNDEFINED,0,1,1396,227,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63036,30262,0,0,2932,22012,256,11,85,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63066,30292,0,0,3072,22160,256,12,86,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63096,30322,0,30352,4472,22168,256,17,86,6,UNDEFINED,0,1,1396,227,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63126,30352,30322,30382,4396,22180,256,17,86,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63156,30382,30352,0,4488,22072,256,17,86,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63186,30412,0,30442,5464,22168,256,21,86,6,UNDEFINED,0,1,1396,227,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63216,30442,30412,30472,5584,22176,256,21,86,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63246,30472,30442,0,5464,22040,256,21,86,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63276,30502,0,30532,11112,22136,256,43,86,6,UNDEFINED,0,1,1396,227,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63306,30532,30502,30562,11008,22160,256,43,86,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63336,30562,30532,0,11132,22020,256,43,86,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63366,30592,0,30622,8828,22180,256,34,86,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63396,30622,30592,0,8840,22088,256,34,86,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63426,30652,0,0,8964,22188,256,35,86,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63456,30682,0,0,4004,16732,256,15,65,6,UNDEFINED,0,1,1396,227,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63486,30712,0,0,3492,16732,256,13,65,6,UNDEFINED,0,1,1396,227,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63516,30742,0,0,2980,16732,256,11,65,6,UNDEFINED,0,1,1396,227,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63546,30772,0,30802,18556,16740,256,72,65,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63576,30802,30772,30832,18460,16740,256,72,65,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63606,30832,30802,30862,18568,16840,256,72,65,6,UNDEFINED,0,3,1409,233,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63636,30862,30832,0,18568,16744,256,72,65,6,UNDEFINED,0,2,1401,230,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63666,30892,0,0,18568,20872,256,72,81,6,UNDEFINED,0,2,1401,230,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63696,30922,0,0,18568,20360,256,72,79,6,UNDEFINED,0,2,1401,230,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63726,30952,0,0,18568,19848,256,72,77,6,UNDEFINED,0,2,1401,230,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63756,30982,0,0,18568,19336,256,72,75,6,UNDEFINED,0,2,1401,230,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63786,31012,0,0,18568,19592,256,72,76,6,UNDEFINED,0,2,1401,230,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63816,31042,0,0,18568,20104,256,72,78,6,UNDEFINED,0,2,1401,230,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63846,31072,0,0,18568,20616,256,72,80,6,UNDEFINED,0,2,1401,230,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63876,31102,0,0,18312,19336,256,71,75,6,UNDEFINED,0,2,1401,230,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
63906,31132,27232,0,12480,15744,896,48,61,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
63936,31162,0,31402,12736,15744,896,49,61,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
63966,31192,0,31432,12992,15744,896,50,61,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
63996,31222,0,31462,13248,15744,896,51,61,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
64026,31252,38386,31492,13504,15744,896,52,61,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
64056,31282,0,31522,13760,15744,896,53,61,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
64086,31312,0,31552,14016,15744,896,54,61,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
64116,31342,0,31582,14272,15744,896,55,61,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
64146,31372,0,31612,14528,15744,896,56,61,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
64176,31402,31162,0,12608,15744,896,49,61,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
64206,31432,31192,32332,12864,15744,896,50,61,6,UNDEFINED,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
