GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,Affect_S,BaseFrame,BaseFrame_S,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,ZAngle,Unique,Unique_S,HugDistance,Persuaded,ChildHeld,ParentHeld,Command,StartCommand,Target,Data,GotoX,GotoY,GotoZ,LastXpos,LastYpos,HugGotoZ,ChildWeapon,Equipment,ParentRank,RankPosition,Count,WeaponHolding,WeaponInUse,Level1Base,Level1Balance,Level1True,Level1Fixed,Level2Base,Level2Balance,Level2True,Level2Fixed,Level3Base,Level3Balance,Level3True,Level3Fixed,LevelRecovery,Speed,MaxSpeed,BaseSpeed,OldState,OldState_S,NewState,NewState_S,HugChangeDir,HugStartAngle,HitAngle
37192,4418,0,13158,27409,7477,256,107,29,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3627,845,0,0,1,TM_PERSON,29,PS_WANDER,115,0,4,PU_POLICE,29036,0,0,0,0,0,0,0,0,0,0,0,0,0,38818,0,0,0,6,0,0,128,110,238,110,128,110,238,110,128,110,238,110,78,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,140
37284,4510,0,38854,12709,20467,256,49,79,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3613,841,0,0,1,TM_PERSON,29,PS_WANDER,252,0,4,PU_POLICE,22257,0,0,0,0,0,0,0,0,0,0,0,0,0,38854,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,103,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,81
37376,4602,0,38890,29723,6125,256,116,23,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3618,843,0,0,1,TM_PERSON,15,PS_HUG_LEFT,65,0,4,PU_POLICE,30321,0,0,0,0,0,0,0,0,0,0,0,0,0,38890,0,0,0,9,0,0,128,110,238,110,128,110,238,110,128,110,238,110,170,28,32,32,0,PS_NONE,29,PS_WANDER,3,192,76
37468,4694,3498,38458,12689,16755,256,49,65,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3610,841,0,0,1,TM_PERSON,29,PS_WANDER,3,0,4,PU_POLICE,18656,0,0,0,0,0,0,0,0,0,0,0,0,0,38926,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,96,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,10
37560,4786,0,38962,18203,12385,256,71,48,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3626,845,0,0,1,TM_PERSON,29,PS_WANDER,130,0,4,PU_POLICE,22545,0,0,0,0,0,0,0,0,0,0,0,0,0,38962,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,160,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,83
37652,4878,0,38998,12264,11283,256,47,44,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3612,841,0,0,1,TM_PERSON,29,PS_WANDER,255,0,4,PU_POLICE,16477,0,0,0,0,0,0,0,0,0,0,0,0,0,38998,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,164,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,200
37744,4970,0,39034,13824,19948,256,54,77,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3610,841,0,0,1,TM_PERSON,14,PS_HUG_RIGHT,255,0,4,PU_POLICE,24269,0,0,0,0,0,0,0,0,0,0,0,0,0,39034,0,0,0,10,0,0,128,110,238,110,128,110,238,110,128,110,238,110,113,28,32,32,0,PS_NONE,29,PS_WANDER,4,192,141
37836,5062,0,39070,15628,11940,256,61,46,4365,UNDEFINED,0,PA_NONE,833,PB_POLICE,4623,1039,65535,0,1,TM_PERSON,26,PS_DEAD,244,0,4,PU_POLICE,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,39070,0,0,0,5,0,0,128,128,128,110,128,128,128,110,128,128,128,110,0,0,32,32,0,PS_NONE,29,PS_WANDER,0,192,0
37928,5154,0,39106,14032,11704,256,54,45,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3612,841,0,0,1,TM_PERSON,29,PS_WANDER,253,0,4,PU_POLICE,17190,0,0,0,0,0,0,0,0,0,0,0,0,0,39106,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,75,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,83
38020,5246,0,39142,25661,14278,256,100,55,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3620,843,0,0,1,TM_PERSON,29,PS_WANDER,56,0,4,PU_POLICE,27027,0,0,0,0,0,0,0,0,0,0,0,0,0,39142,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,83,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,83
38112,5338,0,39178,27881,14291,256,108,55,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3621,843,0,0,1,TM_PERSON,29,PS_WANDER,64,0,4,PU_POLICE,30427,0,0,0,0,0,0,0,0,0,0,0,0,0,39178,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,85,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,18
38204,5430,0,39214,18401,17880,256,71,69,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3626,845,0,0,1,TM_PERSON,29,PS_WANDER,123,0,4,PU_POLICE,28101,0,0,0,0,0,0,0,0,0,0,0,0,0,39214,0,0,0,6,0,0,128,110,238,110,128,110,238,110,128,110,238,110,119,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,215
38296,5522,0,39250,14085,9314,256,55,36,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3610,841,0,0,1,TM_PERSON,29,PS_WANDER,0,0,4,PU_POLICE,16042,0,0,0,0,0,0,0,0,0,0,0,0,0,39250,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,53,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,137
38388,5614,0,39286,28498,9348,256,111,36,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3641,848,0,0,1,TM_PERSON,29,PS_WANDER,229,0,4,PU_POLICE,30011,0,0,0,0,0,0,0,0,0,0,0,0,0,39286,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,113,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,19
38480,5706,0,39322,27638,11967,256,107,46,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3613,841,0,0,1,TM_PERSON,29,PS_WANDER,3,0,4,PU_POLICE,29722,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,80,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,16
38572,5798,0,39358,21020,13569,256,82,53,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3619,843,0,0,1,TM_PERSON,15,PS_HUG_LEFT,63,0,4,PU_POLICE,24928,0,0,0,0,0,0,0,0,0,0,0,0,0,39358,0,0,0,6,0,0,128,110,238,110,128,110,238,110,128,110,238,110,99,28,32,32,0,PS_NONE,29,PS_WANDER,4,128,83
38664,5890,0,14998,27589,11377,256,107,44,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3626,845,0,0,1,TM_PERSON,29,PS_WANDER,128,0,4,PU_POLICE,30350,0,0,0,0,0,0,0,0,0,0,0,0,0,39394,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,92,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,10
38756,5982,0,39430,16438,538,128,64,2,4365,UNDEFINED,0,PA_NONE,833,PB_POLICE,4623,1039,65535,0,1,TM_PERSON,26,PS_DEAD,191,0,4,PU_POLICE,16474,0,0,0,0,0,0,0,0,0,0,0,0,0,39430,0,0,0,8,0,0,128,110,238,110,128,110,238,110,128,110,238,110,16,0,32,32,0,PS_NONE,29,PS_WANDER,2,0,84
38848,6074,0,39466,12837,4317,256,50,16,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3612,841,0,0,1,TM_PERSON,29,PS_WANDER,245,0,4,PU_POLICE,13364,0,0,0,0,0,0,0,0,0,0,0,0,0,39466,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,147,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,215
