GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,BaseFrame,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,Angle_S,ZAngle,ChildWeapon,ParentWeapon,WhoOwnsWeapon,RepairCount
71844,39070,39034,0,22628,5372,896,88,20,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,8098,8098,0
71880,39106,8282,39142,24616,5160,896,96,20,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,8190,8190,0
71916,39142,39106,0,24608,5296,896,96,20,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,8282,8282,0
71952,39178,8374,0,24904,4968,896,97,19,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,128,TA_NORTHEAST,0,0,8374,8374,0
71988,39214,8466,0,24700,4948,896,96,19,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,128,TA_NORTHEAST,0,0,8466,8466,0
72024,39250,8558,0,24488,4920,896,95,19,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,128,TA_NORTHEAST,0,0,8558,8558,0
72060,39286,8650,0,21948,8532,256,85,33,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,8650,8650,0
72096,39322,8742,0,21956,8380,256,85,32,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,8742,8742,0
72132,39358,8834,0,22168,8056,256,86,31,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,0,TA_SOUTHWEST,0,0,8834,8834,0
72168,39394,8926,0,22320,7936,256,87,31,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,0,TA_SOUTHWEST,0,0,8926,8926,0
72204,39430,9018,0,21584,9360,384,84,36,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,9018,9018,0
72240,39466,9202,39502,21560,9528,384,84,37,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,9110,9110,0
72276,39502,39466,0,21540,9708,384,84,37,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,9202,9202,0
72312,39538,9294,0,21524,9900,384,84,38,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,9294,9294,0
72348,39574,9386,0,21512,10088,384,84,39,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,9386,9386,0
72384,39610,9570,39646,21496,10264,384,83,40,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,9478,9478,0
72420,39646,39610,0,21488,10464,384,83,40,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,9570,9570,0
72456,39682,9662,0,23220,9404,384,90,36,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,9662,9662,0
72492,39718,9754,0,23212,9572,384,90,37,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,9754,9754,0
72528,39754,9938,39790,23192,9752,384,90,38,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,9846,9846,0
72564,39790,39754,0,23196,9940,384,90,38,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,9938,9938,0
72600,39826,10030,0,23180,10100,384,90,39,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,10030,10030,0
72636,39862,10214,39898,23172,10284,384,90,40,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,10122,10122,0
72672,39898,39862,0,23152,10464,384,90,40,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,10214,10214,0
72708,39934,10306,0,22456,9512,256,87,37,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,10306,10306,0
72744,39970,10398,0,22164,10828,256,86,42,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,128,TA_NORTHEAST,0,0,10398,10398,0
72780,40006,10582,40042,21868,11108,256,85,43,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,10490,10490,0
72816,40042,40006,0,21860,11244,256,85,43,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,10582,10582,0
72852,40078,18402,0,21904,11920,256,85,46,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,0,TA_SOUTHWEST,0,0,10674,10674,0
72888,40114,10766,0,22908,11940,256,89,46,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,0,TA_SOUTHWEST,0,0,10766,10766,0
72924,40150,10858,0,21748,13340,256,84,52,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,10858,10858,0
72960,40186,10950,0,21712,12640,256,84,49,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,10950,10950,0
72996,40222,11042,0,22916,5772,256,89,22,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,0,TA_SOUTHWEST,0,0,11042,11042,0
73032,40258,11134,0,11624,21848,256,45,85,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,11134,11134,0
73068,40294,11226,0,11652,20844,256,45,81,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,11226,11226,0
73104,40330,11318,0,17976,21832,256,70,85,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,0,TA_SOUTHWEST,0,0,11318,11318,0
73140,40366,11410,0,18220,20580,256,71,80,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,128,TA_NORTHEAST,0,0,11410,11410,0
73176,40402,11502,0,14784,20816,256,57,81,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,128,TA_NORTHEAST,0,0,11502,11502,0
73212,40438,11594,0,13920,21856,256,54,85,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,0,TA_SOUTHWEST,0,0,11594,11594,0
73248,40474,11686,0,13096,20600,256,51,80,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,128,TA_NORTHEAST,0,0,11686,11686,0
73284,40510,11778,0,14880,17696,256,58,69,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,11778,11778,0
73320,40546,11870,0,13960,17736,256,54,69,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,0,TA_SOUTHWEST,0,0,11870,11870,0
73356,40582,11962,0,11268,17724,256,44,69,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,0,TA_SOUTHWEST,0,0,11962,11962,0
73392,40618,12054,0,10660,17084,256,41,66,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,12054,12054,0
73428,40654,12146,0,10588,14884,256,41,58,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,12146,12146,0
73464,40690,12238,0,13976,14232,256,54,55,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,128,TA_NORTHEAST,0,0,12238,12238,0
73500,40726,12330,0,14936,14920,256,58,58,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,12330,12330,0
73536,40762,12606,40834,11748,15932,512,45,62,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,12422,12422,0
73572,40798,12514,0,11940,16524,1024,46,64,5,TS_NODRAW | TS_MAPWHO,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,0,TA_SOUTHWEST,0,0,12514,12514,0
73608,40834,40762,40870,11676,15988,1024,45,62,5,TS_NODRAW | TS_MAPWHO,0,0,2260,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,192,TA_NORTHWEST,0,40870,12606,12606,0
73644,40870,40834,0,11676,15988,1024,45,62,5,TS_NODRAW | TS_MAPWHO,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,192,TA_NORTHWEST,0,0,40834,12606,0
73680,40906,12698,0,12440,15000,1024,48,58,5,TS_NODRAW | TS_MAPWHO,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,128,TA_NORTHEAST,0,0,12698,12698,0
73716,40942,12790,0,13212,15284,1024,51,59,5,TS_NODRAW | TS_MAPWHO,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,64,TA_SOUTHEAST,0,0,12790,12790,0
73752,40978,12882,0,25012,15276,1024,97,59,5,TS_NODRAW | TS_MAPWHO,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,128,TA_NORTHEAST,0,0,12882,12882,0
73788,41014,12974,0,24212,15868,1024,94,61,5,TS_NODRAW | TS_MAPWHO,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,192,TA_NORTHWEST,0,0,12974,12974,0
73824,41050,13066,0,24564,16812,1024,95,65,5,TS_NODRAW | TS_MAPWHO,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,0,TA_SOUTHWEST,0,0,13066,13066,0
73860,41086,13158,0,25760,15648,1024,100,61,5,TS_NODRAW | TS_MAPWHO,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,64,TA_SOUTHEAST,0,0,13158,13158,0
73896,41122,13250,0,28756,17484,1024,112,68,5,TS_NODRAW | TS_MAPWHO,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,0,TA_SOUTHWEST,0,0,13250,13250,0
73932,41158,13342,0,30264,17480,1024,118,68,5,TS_NODRAW | TS_MAPWHO,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,0,TA_SOUTHWEST,0,0,13342,13342,0
73968,41194,13434,0,31612,17476,1024,123,68,5,TS_NODRAW | TS_MAPWHO,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,0,TA_SOUTHWEST,0,0,13434,13434,0
74004,41230,13526,0,25108,19820,384,98,77,5,TS_NODRAW | TS_MAPWHO,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,64,TA_SOUTHEAST,0,0,13526,13526,0
74040,41266,13618,0,25104,20144,1024,98,78,5,TS_NODRAW | TS_MAPWHO,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,128,TA_NORTHEAST,0,0,13618,13618,0
74076,41302,13710,0,24200,20776,1024,94,81,5,TS_NODRAW | TS_MAPWHO,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,192,TA_NORTHWEST,0,0,13710,13710,0
74112,41338,13802,0,24584,21688,1024,96,84,5,TS_NODRAW | TS_MAPWHO,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,0,TA_SOUTHWEST,0,0,13802,13802,0
74148,41374,13894,0,14264,16408,256,55,64,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,13894,13894,0
74184,41410,13986,0,27452,17972,256,107,70,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,13986,13986,0
74220,41446,14078,0,26544,17968,256,103,70,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,0,TA_SOUTHWEST,0,0,14078,14078,0
74256,41482,14170,0,27420,19332,256,107,75,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,128,TA_NORTHEAST,0,0,14170,14170,0
74292,41518,14262,0,27308,14468,256,106,56,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,128,TA_NORTHEAST,0,0,14262,14262,0
74328,41554,14354,0,26532,14476,256,103,56,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,128,TA_NORTHEAST,0,0,14354,14354,0
74364,41590,14446,0,23176,14648,256,90,57,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,128,TA_NORTHEAST,0,0,14446,14446,0
74400,41626,14538,0,23224,17320,256,90,67,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,14538,14538,0
74436,41662,14630,0,23804,17972,256,92,70,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,0,TA_SOUTHWEST,0,0,14630,14630,0
74472,41698,14722,0,23236,22220,256,90,86,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,192,TA_NORTHWEST,0,0,14722,14722,0
74508,41734,14814,0,23836,22868,256,93,89,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,0,TA_SOUTHWEST,0,0,14814,14814,0
74544,41770,21714,0,461,20278,256,1,79,5,TS_NODRAW | TS_MAPWHO,0,0,2275,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,246,TA_SOUTHWEST,0,0,21714,21714,0
74580,41806,21806,0,30901,16139,256,120,63,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,195,TA_NORTHWEST,0,0,21806,21806,0
74616,41842,21898,0,32509,7775,256,126,30,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,0,TA_SOUTHWEST,0,0,21898,21898,0
74652,41878,21990,0,31843,17122,256,124,66,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,252,TA_SOUTHWEST,0,0,21990,21990,0
74688,41914,22082,0,21673,19208,256,84,75,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,68,TA_SOUTHEAST,0,0,22082,22082,0
74724,41950,22174,0,9904,24319,256,38,94,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,193,TA_NORTHWEST,0,0,22174,22174,0
74760,41986,22266,0,10632,8849,256,41,34,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,247,TA_SOUTHWEST,0,0,22266,22266,0
74796,42022,18494,42670,5864,4232,256,22,16,5,TS_NODRAW | TS_MAPWHO,0,0,1717,377,0,0,4,TM_WEAPON,11,WS_MEDIKIT,0,TA_SOUTHWEST,0,0,18494,18494,0
74832,42058,22450,0,5740,10737,256,22,41,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,56,TA_SOUTHEAST,0,0,22450,22450,0
74868,42094,22542,0,15781,13839,256,61,54,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,196,TA_NORTHWEST,0,0,22542,22542,0
74904,42130,22634,0,22010,24054,256,85,93,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,54,TA_SOUTHEAST,0,0,22634,22634,0
74940,42166,22726,0,10608,24070,256,41,94,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,55,TA_SOUTHEAST,0,0,22726,22726,0
74976,42202,22818,0,435,15593,256,1,60,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,64,TA_SOUTHEAST,0,0,22818,22818,0
75012,42238,22910,0,28134,14926,256,109,58,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,1,TA_SOUTHWEST,0,0,22910,22910,0
75048,42274,23002,0,32203,22804,256,125,89,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,252,TA_SOUTHWEST,0,0,23002,23002,0
75084,42310,23094,0,30743,1351,256,120,5,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,132,TA_NORTHEAST,0,0,23094,23094,0
75120,42346,23186,0,9203,792,256,35,3,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,197,TA_NORTHWEST,0,0,23186,23186,0
75156,42382,23278,0,7677,8410,256,29,32,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,194,TA_NORTHWEST,0,0,23278,23278,0
75192,42418,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75228,42454,23462,0,18420,14271,256,71,55,5,TS_NODRAW | TS_MAPWHO,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,13,TA_SOUTHWEST,0,0,23462,23462,0
75264,42490,15182,0,3748,8492,256,14,33,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,15182,15182,0
75300,42526,16930,0,3828,7916,256,14,30,5,TS_NODRAW | TS_MAPWHO,0,0,2271,373,5,0,4,TM_WEAPON,7,WS_LASER,64,TA_SOUTHEAST,0,0,16930,16930,0
75336,42562,20610,0,11016,11624,896,43,45,5,TS_NODRAW | TS_MAPWHO,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,0,TA_SOUTHWEST,0,0,20610,20610,0
75372,42598,22358,0,11440,11616,896,44,45,5,TS_NODRAW | TS_MAPWHO,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,0,TA_SOUTHWEST,0,0,22358,22358,0
75408,42634,19874,0,5528,4232,256,21,16,5,TS_NODRAW | TS_MAPWHO,0,0,2272,373,5,0,4,TM_WEAPON,7,WS_LASER,0,TA_SOUTHWEST,0,0,19874,19874,0
75444,42670,42022,0,5700,4236,256,22,16,5,TS_NODRAW | TS_MAPWHO,0,0,2270,373,5,0,4,TM_WEAPON,7,WS_LASER,4,TA_SOUTHWEST,0,0,15366,15366,0
75480,42706,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75516,42742,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75552,42778,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75588,42814,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75624,42850,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75660,42886,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75696,42922,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75732,42958,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75768,42994,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
