GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,Affect_S,BaseFrame,BaseFrame_S,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,ZAngle,Unique,Unique_S,HugDistance,Persuaded,ChildHeld,ParentHeld,Command,StartCommand,Target,Data,GotoX,GotoY,GotoZ,LastXpos,LastYpos,HugGotoZ,ChildWeapon,Equipment,ParentRank,RankPosition,Count,WeaponHolding,WeaponInUse,Level1Base,Level1Balance,Level1True,Level1Fixed,Level2Base,Level2Balance,Level2True,Level2Fixed,Level3Base,Level3Balance,Level3True,Level3Fixed,LevelRecovery,Speed,MaxSpeed,BaseSpeed,OldState,OldState_S,NewState,NewState_S,HugChangeDir,HugStartAngle,HitAngle
34156,1382,1290,0,23556,19468,768,92,76,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,381,5,16,0,1,TM_PERSON,0,PS_NONE,128,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,58,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34248,1474,0,0,9364,19596,768,36,76,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,243,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34340,1566,0,0,9380,19324,768,36,75,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,233,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34432,1658,0,0,9648,19328,768,37,75,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,224,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34524,1750,0,1842,9616,19600,768,37,76,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,215,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34616,1842,1750,1934,9488,19456,768,37,76,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,207,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34708,1934,1842,2026,9488,19456,768,37,76,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,205,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34800,2026,1934,2118,9488,19456,768,37,76,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,202,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34892,2118,2026,0,9488,19456,768,37,76,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,199,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34984,2210,0,0,23468,5476,768,91,21,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,98,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35076,2302,0,0,23464,5272,768,91,20,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,89,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35168,2394,0,0,23696,5248,768,92,20,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,73,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35260,2486,0,2578,23692,5492,768,92,21,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,63,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35352,2578,2486,2670,23588,5388,768,92,21,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,56,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35444,2670,2578,2762,23588,5388,768,92,21,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,54,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35536,2762,2670,2854,23588,5388,768,92,21,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,51,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35628,2854,2762,0,23588,5388,768,92,21,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,49,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35720,2946,0,3038,9592,12424,256,37,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,180,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35812,3038,2946,0,9704,12440,256,37,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,173,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35904,3130,0,3222,9808,12432,256,38,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,167,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35996,3222,3130,3314,9936,12432,256,38,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,161,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
36088,3314,3222,3406,9936,12432,256,38,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,155,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
36180,3406,3314,3498,9936,12432,256,38,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,153,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
36272,3498,3406,3590,9936,12432,256,38,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,151,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
36364,3590,3498,0,9936,12432,256,38,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,148,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
36456,3682,0,3774,23432,12456,256,91,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,77,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
36548,3774,3682,0,23320,12456,256,91,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,68,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
36640,3866,0,3958,23200,12480,256,90,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,61,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
36732,3958,3866,4050,23068,12468,256,90,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,56,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
36824,4050,3958,4142,23064,12472,256,90,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,49,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
36916,4142,4050,4234,23064,12472,256,90,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,46,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
37008,4234,4142,4326,23064,12472,256,90,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,44,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
37100,4326,4234,0,23064,12472,256,90,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,42,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
37192,4418,0,0,16532,19260,256,64,75,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,381,5,16,0,1,TM_PERSON,0,PS_NONE,128,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,230,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
37284,4510,0,4602,16536,19160,256,64,74,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,381,5,16,0,1,TM_PERSON,0,PS_NONE,128,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,223,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
37376,4602,4510,4694,16556,19076,256,64,74,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,381,5,16,0,1,TM_PERSON,0,PS_NONE,128,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,217,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
37468,4694,4602,4786,16552,18984,256,64,74,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,381,5,16,0,1,TM_PERSON,0,PS_NONE,128,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,209,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
37560,4786,4694,4878,16552,18984,256,64,74,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,381,5,16,0,1,TM_PERSON,0,PS_NONE,128,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,204,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
37652,4878,4786,4970,16552,18984,256,64,74,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,381,5,16,0,1,TM_PERSON,0,PS_NONE,128,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,202,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
37744,4970,4878,5062,16552,18984,256,64,74,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,381,5,16,0,1,TM_PERSON,0,PS_NONE,128,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,199,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
37836,5062,4970,0,16552,18984,256,64,74,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,381,5,16,0,1,TM_PERSON,0,PS_NONE,128,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,197,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
37928,5154,0,5246,16536,5448,256,64,21,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,127,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
38020,5246,5154,0,16544,5568,256,64,21,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,121,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
38112,5338,0,5430,16528,5680,256,64,22,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,114,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
38204,5430,5338,5522,16548,5772,256,64,22,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,109,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
38296,5522,5430,5614,16548,5772,256,64,22,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,101,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
38388,5614,5522,5706,16548,5772,256,64,22,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,98,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
38480,5706,5614,5798,16548,5772,256,64,22,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,96,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
38572,5798,5706,0,16548,5772,256,64,22,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,93,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
38664,5890,0,38242,16641,10897,256,65,42,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3633,847,16,0,1,TM_PERSON,29,PS_WANDER,197,0,8,PU_GUARD,18429,0,0,0,0,0,0,0,0,0,0,0,0,0,38242,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,50,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,0
38756,5982,0,38350,18157,14077,256,70,54,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3637,847,16,0,1,TM_PERSON,15,PS_HUG_LEFT,193,0,8,PU_GUARD,18241,0,0,0,0,0,0,0,0,0,0,0,0,0,38350,0,0,0,7,0,0,128,110,238,110,128,110,238,110,128,110,238,110,51,28,32,32,0,PS_NONE,29,PS_WANDER,4,0,0
38848,6074,0,38458,18430,13986,256,71,54,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3628,845,16,0,1,TM_PERSON,14,PS_HUG_RIGHT,128,0,8,PU_GUARD,18430,0,0,0,0,0,0,0,0,0,0,0,0,0,38458,0,0,0,7,0,0,128,110,238,110,128,110,238,110,128,110,238,110,50,28,32,32,0,PS_NONE,29,PS_WANDER,4,0,0
