GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,BaseFrame,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,Angle_S,ZAngle,ChildWeapon,ParentWeapon,WhoOwnsWeapon,RepairCount
72564,39790,39754,39826,17628,10525,256,68,41,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,61,TA_SOUTHEAST,0,39826,39754,7178,0
72600,39826,39790,0,17628,10525,256,68,41,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,61,TA_SOUTHEAST,0,0,39790,7178,0
72636,39862,7270,39898,18165,12210,256,70,47,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,55,TA_SOUTHEAST,0,39898,7270,7270,0
72672,39898,39862,39934,18165,12210,256,70,47,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,55,TA_SOUTHEAST,0,39934,39862,7270,0
72708,39934,39898,0,18165,12210,256,70,47,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,55,TA_SOUTHEAST,0,0,39898,7270,0
72744,39970,7730,40006,15764,10875,256,61,42,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,58,TA_SOUTHEAST,0,40006,7362,7362,0
72780,40006,39970,40042,15764,10875,256,61,42,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,58,TA_SOUTHEAST,0,40042,39970,7362,0
72816,40042,40006,40402,15764,10875,256,61,42,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,58,TA_SOUTHEAST,0,0,40006,7362,0
72852,40078,7454,40114,17316,10642,256,67,41,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,56,TA_SOUTHEAST,0,40114,7454,7454,0
72888,40114,40078,40150,17316,10642,256,67,41,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,56,TA_SOUTHEAST,0,40150,40078,7454,0
72924,40150,40114,0,17316,10642,256,67,41,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,56,TA_SOUTHEAST,0,0,40114,7454,0
72960,40186,8742,40222,15658,10691,256,61,41,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,71,TA_SOUTHEAST,0,40222,7546,7546,0
72996,40222,40186,40258,15658,10691,256,61,41,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,71,TA_SOUTHEAST,0,40258,40186,7546,0
73032,40258,40222,41590,15658,10691,256,61,41,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,71,TA_SOUTHEAST,0,0,40222,7546,0
73068,40294,7638,40330,15497,10707,256,60,41,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,72,TA_SOUTHEAST,0,40330,7638,7638,0
73104,40330,40294,40366,15497,10707,256,60,41,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,72,TA_SOUTHEAST,0,40366,40294,7638,0
73140,40366,40330,0,15497,10707,256,60,41,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,72,TA_SOUTHEAST,0,0,40330,7638,0
73176,40402,40042,40438,15747,10787,256,61,42,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,62,TA_SOUTHEAST,0,40438,7730,7730,0
73212,40438,40402,40474,15747,10787,256,61,42,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,62,TA_SOUTHEAST,0,40474,40402,7730,0
73248,40474,40438,0,15747,10787,256,61,42,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,62,TA_SOUTHEAST,0,0,40438,7730,0
73284,40510,38638,40546,17750,11722,256,69,45,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,51,TA_SOUTHEAST,0,40546,7822,7822,0
73320,40546,40510,40582,17750,11722,256,69,45,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,51,TA_SOUTHEAST,0,40582,40510,7822,0
73356,40582,40546,0,17750,11722,256,69,45,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,51,TA_SOUTHEAST,0,0,40546,7822,0
73392,40618,7914,40654,17656,11857,256,68,46,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,55,TA_SOUTHEAST,0,40654,7914,7914,0
73428,40654,40618,40690,17656,11857,256,68,46,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,55,TA_SOUTHEAST,0,40690,40618,7914,0
73464,40690,40654,0,17656,11857,256,68,46,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,55,TA_SOUTHEAST,0,0,40654,7914,0
73500,40726,8006,40762,14593,11880,256,57,46,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,1,TA_SOUTHWEST,0,40762,8006,8006,0
73536,40762,40726,40798,14593,11880,256,57,46,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,1,TA_SOUTHWEST,0,40798,40726,8006,0
73572,40798,40762,0,14593,11880,256,57,46,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,1,TA_SOUTHWEST,0,0,40762,8006,0
73608,40834,8098,40870,14863,10872,256,58,42,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,253,TA_SOUTHWEST,0,40870,8098,8098,0
73644,40870,40834,40906,14863,10872,256,58,42,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,253,TA_SOUTHWEST,0,40906,40834,8098,0
73680,40906,40870,0,14863,10872,256,58,42,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,253,TA_SOUTHWEST,0,0,40870,8098,0
73716,40942,8190,40978,17266,11945,256,67,46,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,53,TA_SOUTHEAST,0,40978,8190,8190,0
73752,40978,40942,41014,17266,11945,256,67,46,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,53,TA_SOUTHEAST,0,41014,40942,8190,0
73788,41014,40978,0,17266,11945,256,67,46,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,53,TA_SOUTHEAST,0,0,40978,8190,0
73824,41050,8282,41086,17059,11525,256,66,45,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,64,TA_SOUTHEAST,0,41086,8282,8282,0
73860,41086,41050,41122,17059,11525,256,66,45,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,64,TA_SOUTHEAST,0,41122,41050,8282,0
73896,41122,41086,0,17059,11525,256,66,45,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,64,TA_SOUTHEAST,0,0,41086,8282,0
73932,41158,8374,41194,14596,11772,256,57,45,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,1,TA_SOUTHWEST,0,41194,8374,8374,0
73968,41194,41158,41230,14596,11772,256,57,45,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,1,TA_SOUTHWEST,0,41230,41158,8374,0
74004,41230,41194,0,14596,11772,256,57,45,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,1,TA_SOUTHWEST,0,0,41194,8374,0
74040,41266,8466,41302,16005,10517,256,62,41,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,66,TA_SOUTHEAST,0,41302,8466,8466,0
74076,41302,41266,41338,16005,10517,256,62,41,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,66,TA_SOUTHEAST,0,41338,41266,8466,0
74112,41338,41302,0,16005,10517,256,62,41,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,66,TA_SOUTHEAST,0,0,41302,8466,0
74148,41374,8558,41410,14592,11235,256,57,43,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,127,TA_NORTHEAST,0,41410,8558,8558,0
74184,41410,41374,41446,14592,11235,256,57,43,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,127,TA_NORTHEAST,0,41446,41374,8558,0
74220,41446,41410,0,14592,11235,256,57,43,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,127,TA_NORTHEAST,0,0,41410,8558,0
74256,41482,8650,41518,16680,11517,256,65,44,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,67,TA_SOUTHEAST,0,41518,8650,8650,0
74292,41518,41482,41554,16680,11517,256,65,44,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,67,TA_SOUTHEAST,0,41554,41482,8650,0
74328,41554,41518,0,16680,11517,256,65,44,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,67,TA_SOUTHEAST,0,0,41518,8650,0
74364,41590,40258,41626,15812,10508,256,61,41,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,192,TA_NORTHWEST,0,41626,8742,8742,0
74400,41626,41590,41662,15812,10508,256,61,41,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,192,TA_NORTHWEST,0,41662,41590,8742,0
74436,41662,41626,0,15812,10508,256,61,41,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,192,TA_NORTHWEST,0,0,41626,8742,0
74472,41698,8834,41734,14792,11396,256,57,44,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,181,TA_NORTHWEST,0,41734,8834,8834,0
74508,41734,41698,41770,14792,11396,256,57,44,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,181,TA_NORTHWEST,0,41770,41698,8834,0
74544,41770,41734,0,14792,11396,256,57,44,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,181,TA_NORTHWEST,0,0,41734,8834,0
74580,41806,8926,41842,14852,11323,256,58,44,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,189,TA_NORTHWEST,0,41842,8926,8926,0
74616,41842,41806,41878,14852,11323,256,58,44,5,UNDEFINED,0,0,2029,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,189,TA_NORTHWEST,0,41878,41806,8926,0
74652,41878,41842,0,14852,11323,256,58,44,5,UNDEFINED,0,0,2259,369,1,0,4,TM_WEAPON,3,WS_GAUSS_GUN,189,TA_NORTHWEST,0,0,41842,8926,0
74688,41914,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74724,41950,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74760,41986,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74796,42022,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74832,42058,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74868,42094,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74904,42130,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74940,42166,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74976,42202,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75012,42238,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75048,42274,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75084,42310,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75120,42346,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75156,42382,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75192,42418,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75228,42454,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75264,42490,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75300,42526,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75336,42562,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75372,42598,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75408,42634,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75444,42670,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75480,42706,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75516,42742,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75552,42778,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75588,42814,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75624,42850,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75660,42886,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75696,42922,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75732,42958,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75768,42994,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75804,43030,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75840,43066,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75876,43102,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75912,43138,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75948,43174,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75984,43210,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76020,43246,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76056,43282,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76092,43318,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76128,43354,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76164,43390,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76200,43426,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
