GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,BaseFrame,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,Angle_S,ZAngle,ChildWeapon,ParentWeapon,WhoOwnsWeapon,RepairCount
71700,38926,4602,39106,16448,13504,256,64,52,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,122,TA_NORTHEAST,0,0,2578,2578,0
71736,38962,2670,0,16576,13888,256,64,54,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,115,TA_NORTHEAST,0,0,2670,2670,0
71772,38998,2946,39070,16320,14016,256,63,54,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,137,TA_NORTHEAST,0,0,2762,2762,0
71808,39034,2854,0,16320,13376,256,63,52,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,137,TA_NORTHEAST,0,0,2854,2854,0
71844,39070,38998,0,16320,14016,256,63,54,5,UNDEFINED,0,0,2267,372,1599,0,4,TM_WEAPON,6,WS_MINIGUN,147,TA_NORTH,0,0,2946,2946,0
71880,39106,38926,39718,16448,13376,256,64,52,5,UNDEFINED,0,0,2273,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,133,TA_NORTHEAST,0,0,3038,3038,0
71916,39142,3222,0,18624,13760,256,72,53,5,UNDEFINED,0,0,2267,372,1599,0,4,TM_WEAPON,6,WS_MINIGUN,87,TA_EAST,0,0,3222,3222,0
71952,39178,3314,39214,18112,14016,256,70,54,5,UNDEFINED,0,0,2273,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,129,TA_NORTHEAST,0,0,3314,3314,0
71988,39214,39178,0,18112,14016,256,70,54,5,UNDEFINED,0,0,2276,375,199,0,4,TM_WEAPON,9,WS_LONG_RANGE,105,TA_EAST,0,0,3130,3130,0
72024,39250,3590,39322,18240,13632,256,71,53,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,120,TA_NORTHEAST,0,0,3406,3406,0
72060,39286,3498,0,18112,13632,256,70,53,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,132,TA_NORTHEAST,0,0,3498,3498,0
72096,39322,39250,0,18240,13760,256,71,53,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,0,TA_SOUTHWEST,0,0,3590,3590,0
72132,39358,3682,0,20426,14015,256,79,54,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,255,TA_SOUTHWEST,0,0,3682,3682,0
72168,39394,3774,0,11396,16570,256,44,64,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,204,TA_NORTHWEST,0,0,3774,3774,0
72204,39430,3866,0,14599,7246,256,57,28,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,128,TA_NORTHEAST,0,0,3866,3866,0
72240,39466,3958,0,20458,12381,256,79,48,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,126,TA_NORTHEAST,0,0,3958,3958,0
72276,39502,4050,0,10227,11820,256,39,46,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,14,TA_SOUTHWEST,0,0,4050,4050,0
72312,39538,4142,0,14819,13584,256,57,53,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,2,TA_SOUTHWEST,0,0,4142,4142,0
72348,39574,4694,39754,11774,6912,256,45,27,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,192,TA_NORTHWEST,0,0,4234,4234,0
72384,39610,4326,0,21744,16451,256,84,64,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,183,TA_NORTHWEST,0,0,4326,4326,0
72420,39646,4418,26542,22300,10055,256,87,39,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,127,TA_NORTHEAST,0,0,4418,4418,0
72456,39682,4510,0,23797,8793,256,92,34,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,131,TA_NORTHEAST,0,0,4510,4510,0
72492,39718,39106,0,16384,13341,256,64,52,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,124,TA_NORTHEAST,0,0,4602,4602,0
72528,39754,39574,0,11671,6918,256,45,27,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,67,TA_SOUTHEAST,0,0,4694,4694,0
72564,39790,4786,0,12623,9772,256,49,38,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,47,TA_SOUTH,0,0,4786,4786,0
72600,39826,4878,0,15626,6912,256,61,27,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,192,TA_NORTHWEST,0,0,4878,4878,0
72636,39862,4970,0,22640,16874,256,88,65,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,188,TA_NORTHWEST,0,0,4970,4970,0
72672,39898,5062,0,15616,12996,256,61,50,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,255,TA_SOUTHWEST,0,0,5062,5062,0
72708,39934,5154,0,11285,15200,384,44,59,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,255,TA_SOUTHWEST,0,0,5154,5154,0
72744,39970,5890,40222,17300,8023,256,67,31,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,42,TA_SOUTH,0,0,5246,5246,0
72780,40006,5338,0,11429,8455,256,44,33,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,128,TA_NORTHEAST,0,0,5338,5338,0
72816,40042,5430,0,15639,14384,256,61,56,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,3,TA_SOUTHWEST,0,0,5430,5430,0
72852,40078,5522,0,16689,14847,256,65,57,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,64,TA_SOUTHEAST,0,0,5522,5522,0
72888,40114,5614,0,22730,9781,256,88,38,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,1,TA_SOUTHWEST,0,0,5614,5614,0
72924,40150,5706,0,17387,7002,256,67,27,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,133,TA_NORTHEAST,0,0,5706,5706,0
72960,40186,5798,0,18651,16106,256,72,62,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,205,TA_NORTHWEST,0,0,5798,5798,0
72996,40222,39970,0,17333,8081,256,67,31,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,250,TA_SOUTHWEST,0,0,5890,5890,0
73032,40258,5982,0,11046,11876,256,43,46,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,103,TA_EAST,0,0,5982,5982,0
73068,40294,6074,0,13663,6914,256,53,27,5,UNDEFINED,0,0,0,65535,299,0,4,TM_WEAPON,5,WS_UZI,62,TA_SOUTHEAST,0,0,6074,6074,0
73104,40330,6166,0,17971,9983,256,70,38,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,194,TA_NORTHWEST,0,0,6166,6166,0
73140,40366,6258,0,23770,13095,256,92,51,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,126,TA_NORTHEAST,0,0,6258,6258,0
73176,40402,23638,40438,22592,7376,256,88,28,5,UNDEFINED,0,0,2267,372,1599,0,4,TM_WEAPON,6,WS_MINIGUN,78,TA_SOUTHEAST,0,0,6994,6994,0
73212,40438,40402,40474,22592,7376,256,88,28,5,UNDEFINED,0,0,2026,372,1599,0,4,TM_WEAPON,6,WS_MINIGUN,74,TA_SOUTHEAST,0,0,6902,6902,0
73248,40474,40438,40510,22592,7376,256,88,28,5,UNDEFINED,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,72,TA_SOUTHEAST,0,0,6810,6810,0
73284,40510,40474,40546,22592,7376,256,88,28,5,UNDEFINED,0,0,2274,374,1199,0,4,TM_WEAPON,8,WS_FLAMER,71,TA_SOUTHEAST,0,0,6718,6718,0
73320,40546,40510,40582,22592,7376,256,88,28,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,70,TA_SOUTHEAST,0,0,6626,6626,0
73356,40582,40546,40618,22592,7376,256,88,28,5,UNDEFINED,0,0,2266,371,299,0,4,TM_WEAPON,5,WS_UZI,69,TA_SOUTHEAST,0,0,6534,6534,0
73392,40618,40582,40654,22592,7376,256,88,28,5,UNDEFINED,0,0,2264,371,299,0,4,TM_WEAPON,5,WS_UZI,69,TA_SOUTHEAST,0,0,6442,6442,0
73428,40654,40618,0,22592,7376,256,88,28,5,UNDEFINED,0,0,2265,371,299,0,4,TM_WEAPON,5,WS_UZI,69,TA_SOUTHEAST,0,0,6350,6350,0
73464,40690,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
73500,40726,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
73536,40762,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
73572,40798,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
73608,40834,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
73644,40870,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
73680,40906,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
73716,40942,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
73752,40978,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
73788,41014,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
73824,41050,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
73860,41086,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
73896,41122,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
73932,41158,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
73968,41194,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74004,41230,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74040,41266,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74076,41302,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74112,41338,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74148,41374,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74184,41410,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74220,41446,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74256,41482,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74292,41518,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74328,41554,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74364,41590,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74400,41626,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74436,41662,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74472,41698,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74508,41734,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74544,41770,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74580,41806,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74616,41842,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74652,41878,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74688,41914,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74724,41950,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74760,41986,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74796,42022,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74832,42058,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74868,42094,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74904,42130,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74940,42166,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
74976,42202,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75012,42238,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75048,42274,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75084,42310,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75120,42346,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75156,42382,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75192,42418,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75228,42454,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75264,42490,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75300,42526,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75336,42562,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75372,42598,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75408,42634,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75444,42670,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75480,42706,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75516,42742,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75552,42778,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75588,42814,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75624,42850,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75660,42886,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75696,42922,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75732,42958,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75768,42994,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75804,43030,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75840,43066,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75876,43102,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75912,43138,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75948,43174,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
75984,43210,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76020,43246,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76056,43282,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76092,43318,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76128,43354,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76164,43390,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76200,43426,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76236,43462,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76272,43498,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76308,43534,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76344,43570,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76380,43606,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76416,43642,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76452,43678,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76488,43714,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76524,43750,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76560,43786,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76596,43822,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
76632,43858,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
