GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,Affect_S,BaseFrame,BaseFrame_S,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,ZAngle,Unique,Unique_S,HugDistance,Persuaded,ChildHeld,ParentHeld,Command,StartCommand,Target,Data,GotoX,GotoY,GotoZ,LastXpos,LastYpos,HugGotoZ,ChildWeapon,Equipment,ParentRank,RankPosition,Count,WeaponHolding,WeaponInUse,Level1Base,Level1Balance,Level1True,Level1Fixed,Level2Base,Level2Balance,Level2True,Level2Fixed,Level3Base,Level3Balance,Level3True,Level3Fixed,LevelRecovery,Speed,MaxSpeed,BaseSpeed,OldState,OldState_S,NewState,NewState_S,HugChangeDir,HugStartAngle,HitAngle
33696,922,0,38314,10230,17135,896,39,66,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6906,1549,16,0,1,TM_PERSON,29,PS_WANDER,128,0,8,PU_GUARD,25432,0,0,0,0,0,0,0,0,59648,0,0,59648,0,38314,0,0,0,9,0,0,128,50,178,50,128,80,208,80,128,110,238,110,97,16,32,32,0,PS_NONE,29,PS_WANDER,3,0,0
33788,1014,0,38350,9813,7140,896,38,27,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6896,1547,16,0,1,TM_PERSON,29,PS_WANDER,68,0,8,PU_GUARD,16018,0,0,0,0,0,0,0,0,59648,0,0,0,0,38350,0,0,0,0,0,0,128,50,178,50,128,80,208,80,128,110,238,110,166,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,0
33880,1106,0,38386,24317,7015,896,94,27,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,7001,1601,16,0,1,TM_PERSON,29,PS_WANDER,0,0,8,PU_GUARD,27390,0,0,0,0,0,6350,0,0,59648,0,0,0,0,38386,0,0,0,0,38386,0,128,50,178,50,128,80,208,80,128,110,238,110,174,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,0
33972,1198,0,38422,18190,4613,1024,71,18,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6895,1547,16,0,1,TM_PERSON,29,PS_WANDER,64,0,8,PU_GUARD,20772,0,0,0,0,0,186,0,0,59648,0,0,0,0,38422,0,0,0,0,0,0,128,50,178,50,128,80,208,80,128,110,238,110,238,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,0
34064,1290,0,38458,17659,4626,1024,68,18,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6911,1545,16,0,1,TM_PERSON,15,PS_HUG_LEFT,255,239,8,PU_GUARD,20551,0,0,0,0,0,94,0,0,59648,0,0,0,0,38458,0,0,0,10,0,0,128,50,178,50,128,80,208,80,128,110,238,110,238,19,32,32,0,PS_NONE,29,PS_WANDER,4,64,0
34156,1382,0,38494,19648,10816,256,76,42,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,240,1539,16,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,79,0,8,PU_GUARD,1071,0,0,0,216,200,0,0,69,45,256,0,0,0,38494,0,0,0,1,0,0,128,50,178,50,128,80,208,80,128,110,238,110,12,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,4,128,0
34248,1474,0,38530,18624,10560,256,72,41,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,248,1541,16,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,115,0,8,PU_GUARD,0,0,0,0,184,168,0,0,69,44,256,0,0,0,38530,0,0,0,1,0,0,128,50,178,50,128,80,208,80,128,110,238,110,5,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,0,0,0
34340,1566,0,38566,18880,10688,256,73,41,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,244,1540,16,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,108,0,8,PU_GUARD,837,0,0,0,152,136,0,0,70,45,256,0,0,0,38566,0,0,0,1,0,0,128,50,178,50,128,80,208,80,128,110,238,110,255,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,4,64,0
34432,1658,0,38602,18240,10560,256,71,41,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,248,1541,16,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,143,0,8,PU_GUARD,0,0,0,0,104,104,0,0,67,54,256,0,0,0,38602,0,0,0,1,0,0,128,50,178,50,128,80,208,80,128,110,238,110,249,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,0,0,0
34524,1750,0,38638,18368,10432,256,71,40,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,248,1541,16,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,137,0,8,PU_GUARD,1156,0,0,0,80,64,0,0,68,55,256,0,0,0,38638,0,0,0,1,0,0,128,50,178,50,128,80,208,80,128,110,238,110,242,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,4,128,0
34616,1842,0,38674,18368,10944,256,71,42,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,253,1542,16,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,148,0,8,PU_GUARD,702,0,0,0,56,40,0,0,68,55,256,0,0,0,38674,0,0,0,1,0,0,128,50,178,50,128,80,208,80,128,110,238,110,236,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,4,128,0
34708,1934,0,38746,21184,10944,256,82,42,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,6903,1549,16,0,1,TM_PERSON,3,PS_GOTO_POINT3,130,0,8,PU_GUARD,955,0,0,0,224,224,0,0,21184,10944,1408,0,0,0,38746,0,0,0,463,0,0,128,50,178,50,128,80,208,80,128,110,238,110,60,0,32,32,0,PS_NONE,3,PS_GOTO_POINT3,4,128,0
34800,2026,0,38710,21056,11200,256,82,43,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,6907,1550,16,0,1,TM_PERSON,3,PS_GOTO_POINT3,148,0,8,PU_GUARD,647,0,0,0,232,232,0,0,21056,11200,1408,0,0,0,38710,0,0,0,480,0,0,128,50,178,50,128,80,208,80,128,110,238,110,53,0,32,32,0,PS_NONE,3,PS_GOTO_POINT3,4,128,0
34892,2118,0,0,11328,15424,384,44,60,4,TS_INMAPWHO,0,PA_NONE,1330,PB_MAN_SUIT,5977,1336,0,0,1,TM_PERSON,1,PS_NEXT_COMMAND,199,0,1,PU_CIVILIAN,667,0,0,0,240,240,6074,0,11328,15424,1024,0,0,0,0,0,0,0,0,0,0,128,50,178,50,128,110,238,110,128,110,238,110,109,19,32,32,0,PS_NONE,1,PS_NEXT_COMMAND,4,128,0
34984,2210,0,38818,12668,14980,256,49,58,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,240,1539,8,0,1,TM_PERSON,0,PS_NONE,64,0,8,PU_GUARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38818,0,0,0,0,0,0,128,50,178,50,128,110,238,110,128,110,238,110,219,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35076,2302,0,38782,11976,15416,384,46,60,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,240,1539,8,0,1,TM_PERSON,0,PS_NONE,64,0,8,PU_GUARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38782,0,0,0,0,0,0,128,50,178,50,128,110,238,110,128,110,238,110,171,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35168,2394,0,38854,16260,14668,256,63,57,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,244,1540,0,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,100,0,8,PU_GUARD,0,0,0,0,472,472,0,0,61,57,256,0,0,0,38854,0,0,0,1,0,0,128,110,238,110,128,80,208,80,128,80,208,80,6,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,0,0,0
35260,2486,0,38890,16832,14144,256,65,55,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,244,1540,0,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,95,0,8,PU_GUARD,788,0,0,0,456,440,0,0,57,56,256,0,0,0,38890,0,0,0,1,0,0,128,110,238,110,128,80,208,80,128,80,208,80,0,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,4,128,0
35352,2578,0,3038,16448,13504,256,64,52,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,248,1541,0,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,122,0,8,PU_GUARD,1146,0,0,0,408,408,0,0,58,57,256,0,0,0,38926,0,0,0,1,0,0,128,110,238,110,128,80,208,80,128,80,208,80,251,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,4,128,0
35444,2670,0,38962,16576,13888,256,64,54,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,248,1541,0,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,115,0,8,PU_GUARD,738,0,0,0,376,376,0,0,57,52,256,0,0,0,38962,0,0,0,1,0,0,128,110,238,110,128,80,208,80,128,80,208,80,246,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,4,128,0
35536,2762,0,2946,16320,14016,256,63,54,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,248,1541,0,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,137,0,8,PU_GUARD,0,0,0,0,344,344,0,0,57,56,256,0,0,0,38998,0,0,0,1,0,0,128,110,238,110,128,80,208,80,128,80,208,80,241,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,0,0,0
35628,2854,0,39034,16320,13376,256,63,52,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,248,1541,0,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,137,0,8,PU_GUARD,0,0,0,0,312,312,0,0,57,54,256,0,0,0,39034,0,0,0,1,0,0,128,110,238,110,128,80,208,80,128,80,208,80,237,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,0,0,0
35720,2946,2762,38998,16320,14016,256,63,54,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,253,1542,0,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,147,0,8,PU_GUARD,718,0,0,0,280,280,0,0,52,58,256,0,0,0,39070,0,0,0,1,0,0,128,110,238,110,128,80,208,80,128,80,208,80,232,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,4,128,0
35812,3038,2578,4602,16448,13376,256,64,52,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,248,1541,0,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,133,0,8,PU_GUARD,1338,0,0,0,248,248,0,0,55,58,256,0,0,0,39106,0,0,0,1,0,0,128,110,238,110,128,80,208,80,128,80,208,80,228,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,4,128,0
35904,3130,0,3314,18112,14016,256,70,54,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,244,1540,8,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,105,0,8,PU_GUARD,534,0,0,0,504,504,0,0,60,56,256,0,0,0,39214,0,0,0,1,0,0,128,110,238,110,128,110,238,110,128,110,238,110,12,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,4,128,0
35996,3222,0,39142,18624,13760,256,72,53,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,244,1540,8,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,87,0,8,PU_GUARD,608,0,0,0,536,536,0,0,67,56,256,0,0,0,39142,0,0,0,1,0,0,128,110,238,110,128,110,238,110,128,110,238,110,7,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,4,64,0
36088,3314,3130,39178,18112,14016,256,70,54,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,248,1541,8,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,129,0,8,PU_GUARD,0,0,0,0,568,568,0,0,68,57,256,0,0,0,39178,0,0,0,1,0,0,128,110,238,110,128,110,238,110,128,110,238,110,3,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,0,0,0
36180,3406,0,3590,18240,13632,256,71,53,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,248,1541,8,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,120,0,8,PU_GUARD,496,0,0,0,608,592,0,0,67,54,256,0,0,0,39250,0,0,0,1,0,0,128,110,238,110,128,110,238,110,128,110,238,110,255,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,4,64,0
36272,3498,0,39286,18112,13632,256,70,53,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,248,1541,8,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,132,0,8,PU_GUARD,832,0,0,0,640,624,0,0,69,56,256,0,0,0,39286,0,0,0,1,0,0,128,110,238,110,128,110,238,110,128,110,238,110,251,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,4,128,0
36364,3590,3406,39250,18240,13760,256,71,53,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,196,1537,8,0,1,TM_PERSON,40,PS_WAIT_FOR_TRIGGER,0,0,8,PU_GUARD,605,0,0,0,688,656,0,0,67,56,256,0,0,0,39322,0,0,0,1,0,0,128,110,238,110,128,110,238,110,128,110,238,110,245,0,32,32,0,PS_NONE,40,PS_WAIT_FOR_TRIGGER,4,64,0
36456,3682,0,39358,20426,14015,256,79,54,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6912,1545,0,0,1,TM_PERSON,29,PS_WANDER,255,0,8,PU_GUARD,27679,0,0,0,0,0,0,0,0,59648,0,0,0,0,39358,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,91,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,0
36548,3774,0,39394,11396,16570,256,44,64,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6917,1551,0,0,1,TM_PERSON,29,PS_WANDER,204,0,8,PU_GUARD,25559,0,0,0,0,0,0,0,0,59648,0,0,0,0,39394,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,137,16,32,32,0,PS_NONE,29,PS_WANDER,3,64,0
36640,3866,0,39430,14599,7246,256,57,28,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6903,1549,0,0,1,TM_PERSON,29,PS_WANDER,128,0,8,PU_GUARD,19814,0,0,0,0,0,0,0,0,59648,0,0,0,0,39430,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,139,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,0
36732,3958,0,39466,20458,12381,256,79,48,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6906,1549,0,0,1,TM_PERSON,29,PS_WANDER,126,0,8,PU_GUARD,27598,0,0,0,0,0,0,0,0,59648,0,0,0,0,39466,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,74,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,0
36824,4050,0,39502,10227,11820,256,39,46,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6913,1545,0,0,1,TM_PERSON,29,PS_WANDER,14,0,8,PU_GUARD,18196,0,0,0,0,0,0,0,0,59648,0,0,0,0,39502,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,148,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,0
36916,4142,0,39538,14819,13584,256,57,53,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6913,1545,0,0,1,TM_PERSON,29,PS_WANDER,2,0,8,PU_GUARD,23449,0,0,0,0,0,0,0,0,59648,0,0,0,0,39538,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,132,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,0
37008,4234,0,4694,11774,6912,256,45,27,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6916,1551,0,0,1,TM_PERSON,14,PS_HUG_RIGHT,192,0,8,PU_GUARD,17407,0,0,0,0,0,0,0,0,59648,0,0,0,0,39574,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,147,23,32,32,0,PS_NONE,29,PS_WANDER,4,128,0
37100,4326,0,39610,21744,16451,256,84,64,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6916,1551,0,0,1,TM_PERSON,29,PS_WANDER,183,0,8,PU_GUARD,32908,0,0,0,0,0,0,0,0,59648,0,0,0,0,39610,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,139,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,0
37192,4418,0,39646,22300,10055,256,87,39,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6905,1549,0,0,1,TM_PERSON,29,PS_WANDER,127,0,8,PU_GUARD,28139,0,0,0,0,0,0,0,0,59648,0,0,0,0,39646,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,135,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,0
37284,4510,0,39682,23797,8793,256,92,34,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6903,1549,0,0,1,TM_PERSON,29,PS_WANDER,131,0,8,PU_GUARD,28405,0,0,0,0,0,0,0,0,59648,0,0,0,0,39682,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,128,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,0
37376,4602,3038,38926,16384,13341,256,64,52,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6904,1549,0,0,1,TM_PERSON,29,PS_WANDER,124,0,8,PU_GUARD,26224,0,0,0,0,0,0,0,0,59648,0,0,0,0,39718,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,108,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,0
37468,4694,4234,39574,11671,6918,256,45,27,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6896,1547,0,0,1,TM_PERSON,29,PS_WANDER,67,0,8,PU_GUARD,17134,0,0,0,0,0,0,0,0,59648,0,0,59648,0,39754,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,128,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,0
37560,4786,0,39790,12623,9772,256,49,38,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6891,1546,0,0,1,TM_PERSON,29,PS_WANDER,47,0,8,PU_GUARD,18832,0,0,0,0,0,0,0,0,59648,0,0,0,0,39790,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,90,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,0
37652,4878,0,39826,15626,6912,256,61,27,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6915,1551,0,0,1,TM_PERSON,14,PS_HUG_RIGHT,192,0,8,PU_GUARD,20359,0,0,0,0,0,0,0,0,59648,0,0,0,0,39826,0,0,0,1,0,0,128,80,208,80,128,80,208,80,128,80,208,80,141,23,32,32,0,PS_NONE,29,PS_WANDER,4,128,0
37744,4970,0,39862,22640,16874,256,88,65,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6915,1551,0,0,1,TM_PERSON,29,PS_WANDER,188,0,8,PU_GUARD,32412,0,0,0,0,0,0,0,0,59648,0,0,0,0,39862,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,106,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,0
37836,5062,0,39898,15616,12996,256,61,50,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6913,1545,0,0,1,TM_PERSON,29,PS_WANDER,255,0,8,PU_GUARD,24198,0,0,0,0,0,0,0,0,59648,0,0,59648,0,39898,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,114,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,0
37928,5154,0,39934,11285,15200,384,44,59,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6911,1545,0,0,1,TM_PERSON,14,PS_HUG_RIGHT,255,0,8,PU_GUARD,23888,0,0,0,0,0,0,0,0,59648,0,0,0,0,39934,0,0,0,8,0,0,128,80,208,80,128,80,208,80,128,80,208,80,139,23,32,32,0,PS_NONE,29,PS_WANDER,2,192,0
38020,5246,0,5890,17300,8023,256,67,31,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6891,1546,0,0,1,TM_PERSON,29,PS_WANDER,42,0,8,PU_GUARD,19392,0,0,0,0,0,0,0,0,59648,0,0,0,0,39970,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,103,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,0
38112,5338,0,40006,11429,8455,256,44,33,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6904,1549,0,0,1,TM_PERSON,29,PS_WANDER,128,0,8,PU_GUARD,18943,0,0,0,0,0,0,0,0,59648,0,0,0,0,40006,0,0,0,4,0,0,128,80,208,80,128,80,208,80,128,80,208,80,109,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,0
38204,5430,0,40042,15639,14384,256,61,56,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6911,1545,0,0,1,TM_PERSON,29,PS_WANDER,3,0,8,PU_GUARD,25006,0,0,0,0,0,0,0,0,59648,0,0,59648,0,40042,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,109,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,0
38296,5522,0,40078,16689,14847,256,65,57,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6898,1547,0,0,1,TM_PERSON,14,PS_HUG_RIGHT,64,0,8,PU_GUARD,26487,0,0,0,0,0,0,0,0,59648,0,0,59648,0,40078,0,0,0,1,0,0,128,80,208,80,128,80,208,80,128,80,208,80,150,23,32,32,0,PS_NONE,29,PS_WANDER,4,0,0
38388,5614,0,40114,22730,9781,256,88,38,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6914,1545,0,0,1,TM_PERSON,29,PS_WANDER,1,0,8,PU_GUARD,27311,0,0,0,0,0,0,0,0,59648,0,0,0,0,40114,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,81,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,0
38480,5706,0,40150,17387,7002,256,67,27,4100,UNDEFINED,0,PA_NONE,1537,PB_SOLDIER,6905,1549,0,0,1,TM_PERSON,29,PS_WANDER,133,0,8,PU_GUARD,21992,0,0,0,0,0,0,0,0,59648,0,0,59648,0,40150,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,133,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,0
