GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,Affect_S,BaseFrame,BaseFrame_S,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,ZAngle,Unique,Unique_S,HugDistance,Persuaded,ChildHeld,ParentHeld,Command,StartCommand,Target,Data,GotoX,GotoY,GotoZ,LastXpos,LastYpos,HugGotoZ,ChildWeapon,Equipment,ParentRank,RankPosition,Count,WeaponHolding,WeaponInUse,Level1Base,Level1Balance,Level1True,Level1Fixed,Level2Base,Level2Balance,Level2True,Level2Fixed,Level3Base,Level3Balance,Level3True,Level3Fixed,LevelRecovery,Speed,MaxSpeed,BaseSpeed,OldState,OldState_S,NewState,NewState_S,HugChangeDir,HugStartAngle,HitAngle
33880,1106,0,0,20024,5400,256,78,21,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,218,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33972,1198,0,19874,25052,3940,256,97,15,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,147,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34064,1290,0,0,28012,6196,256,109,24,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,112,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34156,1382,0,0,25180,7876,256,98,30,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,89,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34248,1474,0,28702,27004,9604,256,105,37,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,68,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34340,1566,0,0,24764,10580,256,96,41,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,29,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34432,1658,0,17942,27660,12516,256,108,48,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,8,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34524,1750,0,0,25932,13524,256,101,52,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,243,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34616,1842,0,26662,22612,13932,256,88,54,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,219,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34708,1934,0,0,26164,14188,896,102,55,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,191,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34800,2026,0,18494,20380,14132,896,79,55,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,163,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34892,2118,0,0,20296,17080,896,79,66,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,134,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
34984,2210,0,0,27540,15036,256,107,58,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,80,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35076,2302,0,0,26392,17032,256,103,66,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,67,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35168,2394,0,0,24424,17576,256,95,68,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,51,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35260,2486,0,0,20884,17564,256,81,68,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,31,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35352,2578,0,0,16188,18116,256,63,70,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,7,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35444,2670,0,0,12804,17228,256,50,67,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,238,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35536,2762,0,0,10948,18124,896,42,70,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,216,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35628,2854,0,0,11184,14912,256,43,58,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,192,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
35720,2946,0,38242,15242,6343,896,59,24,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3621,843,0,0,1,TM_PERSON,29,PS_WANDER,58,0,4,PU_POLICE,14010,0,0,0,0,0,0,0,0,0,0,0,0,0,38242,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,75,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,0
35812,3038,0,38278,9945,13294,256,38,51,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3611,841,0,0,1,TM_PERSON,29,PS_WANDER,240,0,4,PU_POLICE,14227,0,0,0,0,0,0,0,0,0,0,0,0,0,38278,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,71,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,0
35904,3130,0,38314,13353,9483,363,52,37,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3635,847,0,0,1,TM_PERSON,29,PS_WANDER,192,0,4,PU_POLICE,16546,0,0,0,0,0,0,0,0,0,0,0,0,0,38314,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,99,23,32,32,0,PS_NONE,29,PS_WANDER,4,128,208
35996,3222,0,38350,11255,6914,256,43,27,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3621,843,0,0,1,TM_PERSON,29,PS_WANDER,66,0,4,PU_POLICE,13021,0,0,0,0,0,0,0,0,0,0,0,0,0,38350,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,101,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,0
36088,3314,0,38386,15536,1294,256,60,5,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3621,843,0,0,1,TM_PERSON,15,PS_HUG_LEFT,65,0,4,PU_POLICE,15413,0,0,0,0,0,0,0,0,0,0,0,0,0,38386,0,0,0,1,0,0,128,80,208,80,128,80,208,80,128,80,208,80,115,23,32,32,0,PS_NONE,29,PS_WANDER,4,128,207
36180,3406,0,38422,11695,6144,896,45,24,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3621,843,0,0,1,TM_PERSON,15,PS_HUG_LEFT,64,0,4,PU_POLICE,13068,0,0,0,0,0,0,0,0,0,0,0,0,0,38422,0,0,0,3,0,0,128,80,208,80,128,80,208,80,128,80,208,80,84,23,32,32,0,PS_NONE,29,PS_WANDER,4,128,207
36272,3498,0,7730,13285,8964,1664,51,35,4365,UNDEFINED,0,PA_NONE,833,PB_POLICE,4623,1039,65535,0,1,TM_PERSON,26,PS_DEAD,128,0,4,PU_POLICE,16039,0,0,0,0,0,0,0,0,0,0,0,0,0,38458,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,164,0,32,32,0,PS_NONE,29,PS_WANDER,3,128,203
36364,3590,0,38494,12165,12945,256,47,50,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3635,847,0,0,1,TM_PERSON,29,PS_WANDER,190,0,4,PU_POLICE,18981,0,0,0,0,0,0,0,0,0,0,0,0,0,38494,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,98,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,0
36456,3682,0,38530,26646,5569,256,104,21,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3628,845,0,0,1,TM_PERSON,29,PS_WANDER,129,0,4,PU_POLICE,27450,0,0,0,0,0,0,0,0,0,0,0,0,0,38530,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,109,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,0
36548,3774,0,3866,20830,9726,256,81,37,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3635,847,0,0,1,TM_PERSON,29,PS_WANDER,193,0,4,PU_POLICE,23526,0,0,0,0,0,0,0,0,0,0,0,0,0,38566,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,121,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,0
36640,3866,3774,38566,20893,9671,256,81,37,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3636,847,0,0,1,TM_PERSON,29,PS_WANDER,194,0,4,PU_POLICE,23889,0,0,0,0,0,0,0,0,0,0,0,0,0,38602,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,85,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,138
36732,3958,0,18218,11368,18429,256,44,71,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3633,847,0,0,1,TM_PERSON,29,PS_WANDER,194,0,4,PU_POLICE,21858,0,0,0,0,0,0,0,0,0,0,0,0,0,38638,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,110,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,0
36824,4050,0,38674,8133,5121,256,31,20,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3636,847,0,0,1,TM_PERSON,29,PS_WANDER,193,0,4,PU_POLICE,9630,0,0,0,0,0,0,0,0,0,0,0,0,0,38674,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,94,23,32,32,0,PS_NONE,29,PS_WANDER,4,128,219
36916,4142,0,38710,22205,17539,256,86,68,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3621,843,0,0,1,TM_PERSON,29,PS_WANDER,70,0,4,PU_POLICE,26838,0,0,0,0,0,0,0,0,0,0,0,0,0,38710,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,88,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,20
37008,4234,0,38746,12328,14738,256,48,57,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3611,841,0,0,1,TM_PERSON,29,PS_WANDER,3,0,4,PU_POLICE,17865,0,0,0,0,0,0,0,0,0,0,0,0,0,38746,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,111,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,74
37100,4326,0,38782,12951,3328,896,50,13,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3621,843,0,0,1,TM_PERSON,29,PS_WANDER,64,0,4,PU_POLICE,13171,0,0,0,0,0,0,0,0,0,0,0,0,0,38782,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,110,23,32,32,0,PS_NONE,29,PS_WANDER,4,128,82
37192,4418,0,16838,18312,17929,256,71,70,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3627,845,0,0,1,TM_PERSON,29,PS_WANDER,132,0,4,PU_POLICE,26404,0,0,0,0,0,0,0,0,0,0,0,0,0,38818,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,101,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,143
37284,4510,0,38854,10826,3946,256,42,15,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3628,845,0,0,1,TM_PERSON,29,PS_WANDER,118,0,4,PU_POLICE,12047,0,0,0,0,0,0,0,0,0,0,0,0,0,38854,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,107,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,20
37376,4602,0,38890,31453,16647,256,122,65,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3622,844,0,0,1,TM_PERSON,29,PS_WANDER,99,0,4,PU_POLICE,28846,0,0,0,0,0,0,0,0,0,0,0,0,0,38890,0,0,0,5,0,0,128,80,208,80,128,80,208,80,128,80,208,80,129,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,203
37468,4694,0,38926,11540,2852,256,45,11,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3619,843,0,0,1,TM_PERSON,29,PS_WANDER,59,0,4,PU_POLICE,11049,0,0,0,0,0,0,0,0,0,0,0,0,0,38926,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,101,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,0
37560,4786,0,0,18496,22080,256,72,86,4,TS_INMAPWHO,0,PA_NONE,1330,PB_MAN_SUIT,5978,1337,0,0,1,TM_PERSON,13,PS_WAIT_FOR_TIME,219,0,1,PU_CIVILIAN,657,0,0,0,240,240,0,65,18496,22080,896,0,0,0,0,0,0,0,494,0,0,128,110,238,110,128,128,128,0,128,110,238,110,93,0,32,32,0,PS_NONE,13,PS_WAIT_FOR_TIME,4,192,0
37652,4878,0,38962,24323,2819,256,95,11,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3621,843,0,0,1,TM_PERSON,29,PS_WANDER,59,0,4,PU_POLICE,24199,0,0,0,0,0,0,0,0,0,0,0,0,0,38962,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,93,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,0
37744,4970,0,38998,23954,17161,256,93,67,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3618,843,0,0,1,TM_PERSON,29,PS_WANDER,64,0,4,PU_POLICE,29022,0,0,0,0,0,0,0,0,0,0,0,0,0,38998,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,89,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,0
37836,5062,0,39034,16391,4225,256,64,16,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3611,841,0,0,1,TM_PERSON,29,PS_WANDER,252,0,4,PU_POLICE,16855,0,0,0,0,0,0,0,0,0,0,0,0,0,39034,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,100,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,0
37928,5154,0,39070,10436,12852,256,40,50,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3637,847,0,0,1,TM_PERSON,29,PS_WANDER,198,0,4,PU_POLICE,16883,0,0,0,0,0,0,0,0,0,0,0,0,0,39070,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,82,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,202
38020,5246,0,39106,27129,2571,256,105,10,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3618,843,0,0,1,TM_PERSON,29,PS_WANDER,59,0,4,PU_POLICE,26826,0,0,0,0,0,0,0,0,0,0,0,0,0,39106,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,95,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,0
38112,5338,0,39142,22729,4585,256,88,17,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3629,845,0,0,1,TM_PERSON,29,PS_WANDER,131,0,4,PU_POLICE,23401,0,0,0,0,0,0,0,0,0,0,0,0,0,39142,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,102,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,0
38204,5430,0,39178,18891,17685,256,73,69,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3618,843,0,0,1,TM_PERSON,15,PS_HUG_LEFT,65,0,4,PU_POLICE,25846,0,0,0,0,0,0,0,0,0,0,0,0,0,39178,0,0,0,8,0,0,128,80,208,80,128,80,208,80,128,80,208,80,92,23,32,32,0,PS_NONE,29,PS_WANDER,2,128,18
38296,5522,0,39214,17101,2825,256,66,11,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3619,843,0,0,1,TM_PERSON,29,PS_WANDER,63,0,4,PU_POLICE,17137,0,0,0,0,0,0,0,0,0,0,0,0,0,39214,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,91,23,32,32,0,PS_NONE,29,PS_WANDER,4,128,0
38388,5614,0,39250,19306,18115,256,75,70,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3635,847,0,0,1,TM_PERSON,29,PS_WANDER,191,0,4,PU_POLICE,28313,0,0,0,0,0,0,0,0,0,0,0,0,0,39250,0,0,0,2,0,0,128,80,208,80,128,80,208,80,128,80,208,80,107,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,0
38480,5706,0,39286,26990,11090,256,105,43,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3618,843,0,0,1,TM_PERSON,29,PS_WANDER,72,0,4,PU_POLICE,27722,0,0,0,0,0,0,0,0,0,0,0,0,0,39286,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,87,16,32,32,0,PS_NONE,29,PS_WANDER,4,0,83
38572,5798,0,39322,26624,7367,256,104,28,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3611,841,0,0,1,TM_PERSON,29,PS_WANDER,255,0,4,PU_POLICE,27520,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,106,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,0
38664,5890,0,39358,21212,5745,256,82,22,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3626,845,0,0,1,TM_PERSON,29,PS_WANDER,133,0,4,PU_POLICE,22160,0,0,0,0,0,0,0,0,0,0,0,0,0,39358,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,95,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,0
38756,5982,0,39394,10072,11864,256,39,46,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3610,841,0,0,1,TM_PERSON,29,PS_WANDER,12,0,4,PU_POLICE,13783,0,0,0,0,0,0,0,0,0,0,0,0,0,39394,0,0,0,0,0,0,128,80,208,80,128,80,208,80,128,80,208,80,96,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,202
38848,6074,0,39430,27380,6669,256,106,26,4100,UNDEFINED,0,PA_NONE,833,PB_POLICE,3627,845,0,0,1,TM_PERSON,29,PS_WANDER,129,0,4,PU_POLICE,28236,0,0,0,0,0,0,0,0,0,0,0,0,0,39430,0,0,0,9,0,0,128,80,208,80,128,80,208,80,128,80,208,80,93,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,0
