Index,GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,BaseFrame,BaseFrame_S,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,Angle_S,ZAngle,Connected
10,59316,26542,0,0,23928,5640,896,93,22,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,0,TA_SOUTHWEST,0,0,
11,59346,26572,0,0,24184,4104,1280,94,16,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,64,TA_SOUTHEAST,0,0,
12,59376,26602,0,0,25720,3336,1280,100,13,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,64,TA_SOUTHEAST,0,0,
13,59406,26632,0,0,27256,4104,768,106,16,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,64,TA_SOUTHEAST,0,0,
14,59436,26662,0,29032,27256,5128,896,106,20,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,64,TA_SOUTHEAST,0,0,
15,59466,26692,0,0,25464,5640,768,99,22,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,128,TA_NORTHEAST,0,0,
16,59496,26722,0,0,24184,7432,1280,94,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,192,TA_NORTHWEST,0,0,
17,59526,26752,0,0,23672,9736,1152,92,38,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,0,TA_SOUTHWEST,0,0,
18,59556,26782,0,0,23416,8712,1280,91,34,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,64,TA_SOUTHEAST,0,0,
19,59586,26812,0,0,22520,10248,1152,87,40,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,128,TA_NORTHEAST,0,0,
20,59616,26842,0,0,22136,11528,1152,86,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8235,1965,27,0,5,TM_OBJECT,35,OS_WINDOW_SILHOUTTE2,128,TA_NORTHEAST,0,0,
21,59646,26872,0,0,24952,10760,1024,97,42,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,192,TA_NORTHWEST,0,0,
22,59676,26902,0,28552,27768,8712,896,108,34,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,192,TA_NORTHWEST,0,0,
23,59706,26932,0,28162,27768,10504,896,108,41,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,192,TA_NORTHWEST,0,0,
24,59736,26962,0,0,26744,14344,896,104,56,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,192,TA_NORTHWEST,0,0,
25,59766,26992,0,0,23800,16008,1152,92,62,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,0,TA_SOUTHWEST,0,0,
26,59796,27022,0,0,22904,16136,896,89,63,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8235,1965,6,0,5,TM_OBJECT,35,OS_WINDOW_SILHOUTTE2,0,TA_SOUTHWEST,0,0,
27,59826,27052,0,0,19832,21256,1024,77,83,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,64,TA_SOUTHEAST,0,0,
28,59856,27082,0,0,18296,22024,896,71,86,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,128,TA_NORTHEAST,0,0,
29,59886,27112,0,29392,15480,10504,1024,60,41,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,192,TA_NORTHWEST,0,0,
30,59916,27142,0,0,15480,12552,1280,60,49,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,192,TA_NORTHWEST,0,0,
31,59946,27172,10398,0,15480,15624,1024,60,61,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,192,TA_NORTHWEST,0,0,
32,59976,27202,0,0,15480,14344,1280,60,56,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,192,TA_NORTHWEST,0,0,
33,60006,27232,0,29242,14328,16392,640,55,64,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,0,TA_SOUTHWEST,0,0,
34,60036,27262,0,0,10960,12656,256,42,49,4,TS_MAPWHO,0,1085,OB_DOOR_SMALL_UPDOWN,4725,1086,40,0,5,TM_OBJECT,12,OS_DOOR,192,TA_NORTHWEST,0,0,
35,60066,27292,0,0,10372,13788,256,40,53,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4734,1093,40,0,5,TM_OBJECT,12,OS_DOOR,0,TA_SOUTHWEST,0,0,
36,60096,27322,0,0,10952,11384,256,42,44,4,TS_MAPWHO,0,1085,OB_DOOR_SMALL_UPDOWN,4725,1086,40,0,5,TM_OBJECT,12,OS_DOOR,64,TA_SOUTHEAST,0,0,
37,60126,27352,0,0,10952,9592,256,42,37,4,TS_MAPWHO,0,1085,OB_DOOR_SMALL_UPDOWN,4725,1086,40,0,5,TM_OBJECT,12,OS_DOOR,64,TA_SOUTHEAST,0,0,
38,60156,27382,0,0,12664,7400,256,49,28,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4734,1093,40,0,5,TM_OBJECT,12,OS_DOOR,128,TA_NORTHEAST,0,0,
39,60186,27412,0,0,11128,7400,256,43,28,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4734,1093,40,0,5,TM_OBJECT,12,OS_DOOR,128,TA_NORTHEAST,0,0,
40,60216,27442,0,0,14200,7400,256,55,28,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4734,1093,40,0,5,TM_OBJECT,12,OS_DOOR,128,TA_NORTHEAST,0,0,
41,60246,27472,0,0,14444,16340,256,56,63,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4734,1093,40,0,5,TM_OBJECT,12,OS_DOOR,128,TA_NORTHEAST,0,0,
42,60276,27502,0,0,18804,21964,256,73,85,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4734,1093,50,0,5,TM_OBJECT,12,OS_DOOR,128,TA_NORTHEAST,0,0,
43,60306,27532,0,0,27608,11912,256,107,46,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4735,1094,40,0,5,TM_OBJECT,12,OS_DOOR,192,TA_NORTHWEST,0,0,
44,60336,27562,0,0,27612,10116,256,107,39,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4735,1094,40,0,5,TM_OBJECT,12,OS_DOOR,192,TA_NORTHWEST,0,0,
45,60366,27592,0,0,27604,8332,256,107,32,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4735,1094,40,0,5,TM_OBJECT,12,OS_DOOR,192,TA_NORTHWEST,0,0,
46,60396,27622,0,0,26744,5336,256,104,20,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4734,1093,40,0,5,TM_OBJECT,12,OS_DOOR,0,TA_SOUTHWEST,0,0,
47,60426,27652,0,0,25700,5612,384,100,21,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4734,1093,50,0,5,TM_OBJECT,12,OS_DOOR,0,TA_SOUTHWEST,0,0,
48,60456,27682,0,0,24420,5612,384,95,21,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4734,1093,50,0,5,TM_OBJECT,12,OS_DOOR,0,TA_SOUTHWEST,0,0,
49,60486,27712,0,0,23396,5612,384,91,21,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4734,1093,50,0,5,TM_OBJECT,12,OS_DOOR,0,TA_SOUTHWEST,0,0,
50,60516,27742,0,0,22372,5612,384,87,21,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4734,1093,50,0,5,TM_OBJECT,12,OS_DOOR,0,TA_SOUTHWEST,0,0,
51,60546,27772,3866,0,22128,11504,256,86,44,4,TS_MAPWHO,0,1085,OB_DOOR_SMALL_UPDOWN,4723,1085,40,0,5,TM_OBJECT,13,OS_DOOR2,0,TA_SOUTHWEST,0,0,
52,60576,27802,0,0,23912,11480,256,93,44,4,TS_MAPWHO,0,1085,OB_DOOR_SMALL_UPDOWN,4723,1085,40,0,5,TM_OBJECT,12,OS_DOOR,0,TA_SOUTHWEST,0,0,
53,60606,27832,0,0,24512,9328,256,95,36,4,TS_MAPWHO,0,1085,OB_DOOR_SMALL_UPDOWN,4725,1086,40,0,5,TM_OBJECT,12,OS_DOOR,64,TA_SOUTHEAST,0,0,
54,60636,27862,0,0,24512,7536,256,95,29,4,TS_MAPWHO,0,1085,OB_DOOR_SMALL_UPDOWN,4725,1086,40,0,5,TM_OBJECT,12,OS_DOOR,64,TA_SOUTHEAST,0,0,
55,60666,27892,0,0,12904,7432,256,50,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2724,618,50,0,5,TM_OBJECT,1,OS_PHONE_BOOTH,128,TA_NORTHEAST,0,0,
56,60696,27922,0,0,23608,11528,256,92,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2724,618,50,0,5,TM_OBJECT,1,OS_PHONE_BOOTH,0,TA_SOUTHWEST,0,0,
57,60726,27952,0,0,19712,19072,256,77,74,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2725,619,50,0,5,TM_OBJECT,1,OS_PHONE_BOOTH,64,TA_SOUTHEAST,0,0,
58,60756,27982,0,0,27152,14224,384,106,55,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
59,60786,28012,0,0,27152,13712,384,106,53,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
60,60816,28042,0,28222,27652,11708,384,108,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
61,60846,28072,0,28252,27652,11452,384,108,44,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
62,60876,28102,0,28282,27656,11192,384,108,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
63,60906,28132,0,28312,27656,10936,384,108,42,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
64,60936,28162,26932,28342,27656,10680,384,108,41,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
65,60966,28192,0,0,27656,10424,384,108,40,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
66,60996,28222,28042,0,27652,11580,384,108,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
67,61026,28252,28072,0,27652,11324,384,108,44,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
68,61056,28282,28102,0,27652,11068,384,108,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
69,61086,28312,28132,0,27652,10812,384,108,42,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
70,61116,28342,28162,0,27652,10556,384,108,41,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
71,61146,28372,0,28702,27656,9912,384,108,38,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
72,61176,28402,0,28672,27656,9656,384,108,37,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
73,61206,28432,0,28642,27656,9400,384,108,36,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
74,61236,28462,0,28612,27656,9144,384,108,35,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
75,61266,28492,0,0,27656,8632,384,108,33,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
76,61296,28522,0,28852,27664,8128,384,108,31,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
77,61326,28552,26902,28582,27656,8888,384,108,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
78,61356,28582,28552,0,27656,8760,384,108,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
79,61386,28612,28462,0,27656,9016,384,108,35,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
80,61416,28642,28432,0,27656,9272,384,108,36,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
81,61446,28672,28402,0,27656,9528,384,108,37,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
82,61476,28702,28372,0,27656,9784,384,108,38,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
83,61506,28732,0,28882,27664,7872,384,108,30,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
84,61536,28762,0,28912,27664,7616,384,108,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
85,61566,28792,0,28942,27664,7360,384,108,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
86,61596,28822,0,0,27664,7104,384,108,27,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
87,61626,28852,28522,0,27664,8000,384,108,31,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
88,61656,28882,28732,0,27664,7744,384,108,30,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
89,61686,28912,28762,0,27664,7488,384,108,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
90,61716,28942,28792,0,27664,7232,384,108,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
91,61746,28972,0,0,27664,12128,384,108,47,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
92,61776,29002,0,0,27056,5392,384,105,21,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,128,TA_NORTHEAST,0,0,
93,61806,29032,26662,29062,27148,5316,384,106,20,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
94,61836,29062,29032,29692,27148,5188,384,106,20,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
95,61866,29092,0,29122,22008,11640,512,85,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
96,61896,29122,29092,30352,21884,11636,512,85,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
97,61926,29152,0,30382,22516,11644,512,87,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
98,61956,29182,0,29212,14672,16400,384,57,64,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2671,552,50,0,5,TM_OBJECT,18,OS_WINDOW_OPEN,0,TA_SOUTHWEST,0,0,
99,61986,29212,29182,0,14800,16400,384,57,64,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
100,62016,29242,27232,0,14272,16400,384,55,64,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2671,552,50,0,5,TM_OBJECT,18,OS_WINDOW_OPEN,0,TA_SOUTHWEST,0,0,
101,62046,29272,0,29302,15392,13664,384,60,53,6,TS_UNKNOWN_2 | TS_MAPWHO,256,0,OB_NONE,2670,553,50,0,5,TM_OBJECT,18,OS_WINDOW_OPEN,64,TA_SOUTHEAST,0,0,
102,62076,29302,29272,0,15396,13788,384,60,53,6,TS_UNKNOWN_2 | TS_MAPWHO,256,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
103,62106,29332,0,0,15400,13912,384,60,54,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
104,62136,29362,0,29422,15396,10332,384,60,40,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
105,62166,29392,27112,0,15396,10588,384,60,41,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
106,62196,29422,29362,0,15396,10460,384,60,40,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
107,62226,29452,0,0,15732,8748,256,61,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2521,561,50,0,5,TM_OBJECT,25,OS_MAILBOX,64,TA_SOUTHEAST,0,0,
108,62256,29482,0,0,19776,12608,256,77,49,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2521,561,50,0,5,TM_OBJECT,25,OS_MAILBOX,64,TA_SOUTHEAST,0,0,
109,62286,29512,0,0,25464,11672,256,99,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2521,561,50,0,5,TM_OBJECT,25,OS_MAILBOX,64,TA_SOUTHEAST,0,0,
110,62316,29542,4142,0,25504,6768,256,99,26,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2521,561,50,0,5,TM_OBJECT,25,OS_MAILBOX,64,TA_SOUTHEAST,0,0,
111,62346,29572,0,0,15744,5200,256,61,20,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2521,561,50,0,5,TM_OBJECT,25,OS_MAILBOX,64,TA_SOUTHEAST,0,0,
112,62376,29602,0,0,11064,12520,256,43,48,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2460,562,50,0,5,TM_OBJECT,26,OS_TRASHCAN,64,TA_SOUTHEAST,0,0,
113,62406,29632,0,0,11036,9412,256,43,36,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2460,562,50,0,5,TM_OBJECT,26,OS_TRASHCAN,64,TA_SOUTHEAST,0,0,
114,62436,29662,0,0,25896,5704,256,101,22,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2460,562,50,0,5,TM_OBJECT,26,OS_TRASHCAN,64,TA_SOUTHEAST,0,0,
