GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,BaseFrame,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,Angle,Angle_S,ZAngle,Unknown[0],Unknown[1]
59616,26842,0,0,22136,11528,1152,86,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8235,1965,27,0,5,TM_OBJECT,35,128,TA_NORTHEAST,0,0,0
59646,26872,0,0,24952,10760,1024,97,42,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,32,192,TA_NORTHWEST,0,0,0
59676,26902,0,28552,27768,8712,896,108,34,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,0
59706,26932,0,28162,27768,10504,896,108,41,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,0
59736,26962,0,0,26744,14344,896,104,56,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,0
59766,26992,0,0,23800,16008,1152,92,62,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,32,0,TA_SOUTHWEST,0,0,0
59796,27022,0,0,22904,16136,896,89,63,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8235,1965,6,0,5,TM_OBJECT,35,0,TA_SOUTHWEST,0,0,0
59826,27052,0,0,19832,21256,1024,77,83,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,64,TA_SOUTHEAST,0,0,0
59856,27082,0,0,18296,22024,896,71,86,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,37,128,TA_NORTHEAST,0,0,0
59886,27112,0,29392,15480,10504,1024,60,41,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,0
59916,27142,0,0,15480,12552,1280,60,49,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,0
59946,27172,10398,0,15480,15624,1024,60,61,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,0
59976,27202,0,0,15480,14344,1280,60,56,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,32,192,TA_NORTHWEST,0,0,0
60006,27232,0,29242,14328,16392,640,55,64,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,37,0,TA_SOUTHWEST,0,0,0
60036,27262,0,0,10960,12656,256,42,49,4,TS_MAPWHO,0,1085,4725,1086,40,0,5,TM_OBJECT,12,192,TA_NORTHWEST,0,0,0
60066,27292,0,0,10372,13788,256,40,53,4,TS_MAPWHO,0,1093,4734,1093,40,0,5,TM_OBJECT,12,0,TA_SOUTHWEST,0,0,0
60096,27322,0,0,10952,11384,256,42,44,4,TS_MAPWHO,0,1085,4725,1086,40,0,5,TM_OBJECT,12,64,TA_SOUTHEAST,0,0,0
60126,27352,0,0,10952,9592,256,42,37,4,TS_MAPWHO,0,1085,4725,1086,40,0,5,TM_OBJECT,12,64,TA_SOUTHEAST,0,0,0
60156,27382,0,0,12664,7400,256,49,28,4,TS_MAPWHO,0,1093,4734,1093,40,0,5,TM_OBJECT,12,128,TA_NORTHEAST,0,0,0
60186,27412,0,0,11128,7400,256,43,28,4,TS_MAPWHO,0,1093,4734,1093,40,0,5,TM_OBJECT,12,128,TA_NORTHEAST,0,0,0
60216,27442,0,0,14200,7400,256,55,28,4,TS_MAPWHO,0,1093,4734,1093,40,0,5,TM_OBJECT,12,128,TA_NORTHEAST,0,0,0
60246,27472,0,0,14444,16340,256,56,63,4,TS_MAPWHO,0,1093,4734,1093,40,0,5,TM_OBJECT,12,128,TA_NORTHEAST,0,0,0
60276,27502,0,0,18804,21964,256,73,85,4,TS_MAPWHO,0,1093,4734,1093,50,0,5,TM_OBJECT,12,128,TA_NORTHEAST,0,0,0
60306,27532,0,0,27608,11912,256,107,46,4,TS_MAPWHO,0,1093,4735,1094,40,0,5,TM_OBJECT,12,192,TA_NORTHWEST,0,0,0
60336,27562,0,0,27612,10116,256,107,39,4,TS_MAPWHO,0,1093,4735,1094,40,0,5,TM_OBJECT,12,192,TA_NORTHWEST,0,0,0
60366,27592,0,0,27604,8332,256,107,32,4,TS_MAPWHO,0,1093,4735,1094,40,0,5,TM_OBJECT,12,192,TA_NORTHWEST,0,0,0
60396,27622,0,0,26744,5336,256,104,20,4,TS_MAPWHO,0,1093,4734,1093,40,0,5,TM_OBJECT,12,0,TA_SOUTHWEST,0,0,0
60426,27652,0,0,25700,5612,384,100,21,4,TS_MAPWHO,0,1093,4734,1093,50,0,5,TM_OBJECT,12,0,TA_SOUTHWEST,0,0,0
60456,27682,0,0,24420,5612,384,95,21,4,TS_MAPWHO,0,1093,4734,1093,50,0,5,TM_OBJECT,12,0,TA_SOUTHWEST,0,0,0
60486,27712,0,0,23396,5612,384,91,21,4,TS_MAPWHO,0,1093,4734,1093,50,0,5,TM_OBJECT,12,0,TA_SOUTHWEST,0,0,0
60516,27742,0,0,22372,5612,384,87,21,4,TS_MAPWHO,0,1093,4734,1093,50,0,5,TM_OBJECT,12,0,TA_SOUTHWEST,0,0,0
60546,27772,3866,0,22128,11504,256,86,44,4,TS_MAPWHO,0,1085,4723,1085,40,0,5,TM_OBJECT,13,0,TA_SOUTHWEST,0,0,0
60576,27802,0,0,23912,11480,256,93,44,4,TS_MAPWHO,0,1085,4723,1085,40,0,5,TM_OBJECT,12,0,TA_SOUTHWEST,0,0,0
60606,27832,0,0,24512,9328,256,95,36,4,TS_MAPWHO,0,1085,4725,1086,40,0,5,TM_OBJECT,12,64,TA_SOUTHEAST,0,0,0
60636,27862,0,0,24512,7536,256,95,29,4,TS_MAPWHO,0,1085,4725,1086,40,0,5,TM_OBJECT,12,64,TA_SOUTHEAST,0,0,0
60666,27892,0,0,12904,7432,256,50,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2724,618,50,0,5,TM_OBJECT,1,128,TA_NORTHEAST,0,0,0
60696,27922,0,0,23608,11528,256,92,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2724,618,50,0,5,TM_OBJECT,1,0,TA_SOUTHWEST,0,0,0
60726,27952,0,0,19712,19072,256,77,74,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2725,619,50,0,5,TM_OBJECT,1,64,TA_SOUTHEAST,0,0,0
60756,27982,0,0,27152,14224,384,106,55,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
60786,28012,0,0,27152,13712,384,106,53,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
60816,28042,0,28222,27652,11708,384,108,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
60846,28072,0,28252,27652,11452,384,108,44,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
60876,28102,0,28282,27656,11192,384,108,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
60906,28132,0,28312,27656,10936,384,108,42,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
60936,28162,26932,28342,27656,10680,384,108,41,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
60966,28192,0,0,27656,10424,384,108,40,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
60996,28222,28042,0,27652,11580,384,108,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61026,28252,28072,0,27652,11324,384,108,44,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61056,28282,28102,0,27652,11068,384,108,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61086,28312,28132,0,27652,10812,384,108,42,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61116,28342,28162,0,27652,10556,384,108,41,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61146,28372,0,28702,27656,9912,384,108,38,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61176,28402,0,28672,27656,9656,384,108,37,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61206,28432,0,28642,27656,9400,384,108,36,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61236,28462,0,28612,27656,9144,384,108,35,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61266,28492,0,0,27656,8632,384,108,33,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61296,28522,0,28852,27664,8128,384,108,31,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61326,28552,26902,28582,27656,8888,384,108,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61356,28582,28552,0,27656,8760,384,108,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61386,28612,28462,0,27656,9016,384,108,35,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61416,28642,28432,0,27656,9272,384,108,36,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61446,28672,28402,0,27656,9528,384,108,37,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61476,28702,28372,0,27656,9784,384,108,38,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61506,28732,0,28882,27664,7872,384,108,30,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61536,28762,0,28912,27664,7616,384,108,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61566,28792,0,28942,27664,7360,384,108,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61596,28822,0,0,27664,7104,384,108,27,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61626,28852,28522,0,27664,8000,384,108,31,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61656,28882,28732,0,27664,7744,384,108,30,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61686,28912,28762,0,27664,7488,384,108,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61716,28942,28792,0,27664,7232,384,108,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61746,28972,0,0,27664,12128,384,108,47,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
61776,29002,0,0,27056,5392,384,105,21,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
61806,29032,26662,29062,27148,5316,384,106,20,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61836,29062,29032,29692,27148,5188,384,106,20,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,192,TA_NORTHWEST,0,0,0
61866,29092,0,29122,22008,11640,512,85,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
61896,29122,29092,30352,21884,11636,512,85,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
61926,29152,0,30382,22516,11644,512,87,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
61956,29182,0,29212,14672,16400,384,57,64,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2671,552,50,0,5,TM_OBJECT,18,0,TA_SOUTHWEST,0,0,0
61986,29212,29182,0,14800,16400,384,57,64,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
62016,29242,27232,0,14272,16400,384,55,64,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2671,552,50,0,5,TM_OBJECT,18,0,TA_SOUTHWEST,0,0,0
62046,29272,0,29302,15392,13664,384,60,53,6,TS_UNKNOWN_2 | TS_MAPWHO,256,0,2670,553,50,0,5,TM_OBJECT,18,64,TA_SOUTHEAST,0,0,0
62076,29302,29272,0,15396,13788,384,60,53,6,TS_UNKNOWN_2 | TS_MAPWHO,256,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
62106,29332,0,0,15400,13912,384,60,54,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
62136,29362,0,29422,15396,10332,384,60,40,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
62166,29392,27112,0,15396,10588,384,60,41,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
62196,29422,29362,0,15396,10460,384,60,40,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
62226,29452,0,0,15732,8748,256,61,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,64,TA_SOUTHEAST,0,0,0
62256,29482,0,0,19776,12608,256,77,49,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,64,TA_SOUTHEAST,0,0,0
62286,29512,0,0,25464,11672,256,99,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,64,TA_SOUTHEAST,0,0,0
62316,29542,4142,0,25504,6768,256,99,26,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,64,TA_SOUTHEAST,0,0,0
62346,29572,0,0,15744,5200,256,61,20,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,64,TA_SOUTHEAST,0,0,0
62376,29602,0,0,11064,12520,256,43,48,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,0
62406,29632,0,0,11036,9412,256,43,36,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,0
62436,29662,0,0,25896,5704,256,101,22,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,0
62466,29692,29062,0,27184,5296,256,106,20,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,0
62496,29722,0,30232,18612,22060,256,72,86,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,0
62526,29752,0,29782,15404,16228,256,60,63,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,0
62556,29782,29752,30652,15420,16132,256,60,63,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,64,TA_SOUTHEAST,0,0,0
62586,29812,0,0,11560,13624,256,45,53,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1,1396,227,50,0,5,TM_OBJECT,22,64,TA_SOUTHEAST,0,0,0
62616,29842,0,0,11552,12160,256,45,47,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1,1396,227,50,0,5,TM_OBJECT,22,64,TA_SOUTHEAST,0,0,0
62646,29872,0,29902,18040,7320,256,70,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1,1396,227,50,0,5,TM_OBJECT,22,64,TA_SOUTHEAST,0,0,0
62676,29902,29872,29932,18064,7216,256,70,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,64,TA_SOUTHEAST,0,0,0
62706,29932,29902,0,18140,7204,256,70,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,64,TA_SOUTHEAST,0,0,0
62736,29962,0,29992,18212,7292,256,71,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,64,TA_SOUTHEAST,0,0,0
62766,29992,29962,0,18176,7360,256,71,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,64,TA_SOUTHEAST,0,0,0
62796,30022,0,0,18576,6592,256,72,25,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,64,TA_SOUTHEAST,0,0,0
62826,30052,0,0,18028,6532,256,70,25,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,64,TA_SOUTHEAST,0,0,0
62856,30082,0,31702,18560,7296,256,72,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,64,TA_SOUTHEAST,0,0,0
62886,30112,0,0,10608,12768,1152,41,49,6,TS_UNKNOWN_2 | TS_MAPWHO,0,573,2828,573,50,0,5,TM_OBJECT,31,192,TA_NORTHWEST,0,0,0
62916,30142,0,0,26992,12160,1152,105,47,6,TS_UNKNOWN_2 | TS_MAPWHO,0,571,17,571,50,0,5,TM_OBJECT,31,192,TA_NORTHWEST,0,0,0
62946,30172,0,0,24064,11536,896,94,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,570,2549,570,50,0,5,TM_OBJECT,31,192,TA_NORTHWEST,0,0,0
62976,30202,0,0,19716,19452,896,77,75,6,TS_UNKNOWN_2 | TS_MAPWHO,0,573,2832,573,50,0,5,TM_OBJECT,31,192,TA_NORTHWEST,0,0,0
63006,30232,29722,30262,18656,22128,512,72,86,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
63036,30262,30232,0,18520,22120,512,72,86,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,0,TA_SOUTHWEST,0,0,0
63066,30292,0,0,14516,7548,512,56,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1886,550,50,0,5,TM_OBJECT,19,128,TA_NORTHEAST,0,0,0
63096,30322,0,0,24184,9448,1152,94,36,6,TS_UNKNOWN_2 | TS_MAPWHO,0,575,2757,575,50,0,5,TM_OBJECT,31,128,TA_NORTHEAST,0,0,0
63126,30352,29122,0,21924,11596,256,85,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2288,558,50,0,5,TM_OBJECT,22,128,TA_NORTHEAST,0,0,0
63156,30382,29152,0,22320,11600,256,87,45,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2288,558,50,0,5,TM_OBJECT,22,128,TA_NORTHEAST,0,0,0
63186,30412,0,0,19732,11356,256,77,44,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2288,558,50,0,5,TM_OBJECT,22,128,TA_NORTHEAST,0,0,0
63216,30442,0,0,10148,13900,256,39,54,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2288,558,50,0,5,TM_OBJECT,22,128,TA_NORTHEAST,0,0,0
63246,30472,0,0,10548,13916,256,41,54,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2288,558,50,0,5,TM_OBJECT,22,128,TA_NORTHEAST,0,0,0
63276,30502,0,0,19744,8784,256,77,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2288,558,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63306,30532,0,0,24644,7420,256,96,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,192,TA_NORTHWEST,0,0,0
63336,30562,0,0,20796,16964,640,81,66,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1071,4963,1072,50,0,5,TM_OBJECT,10,64,TA_SOUTHEAST,0,0,0
63366,30592,0,0,20776,16392,640,81,64,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1075,4984,1076,50,0,5,TM_OBJECT,10,64,TA_SOUTHEAST,0,0,0
