GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,BaseFrame,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,Angle,Angle_S,ZAngle,Unknown[0],Unknown[1]
59586,26812,26632,0,8984,4056,384,35,15,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
59616,26842,0,0,8552,6680,256,33,26,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2724,618,50,0,5,TM_OBJECT,1,128,TA_NORTHEAST,0,0,0
59646,26872,26542,35302,8984,3288,384,35,12,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
59676,26902,26512,0,8984,3544,384,35,13,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
59706,26932,26422,0,8984,2264,384,35,8,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
59736,26962,26392,0,8984,2520,384,35,9,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
59766,26992,26452,0,8984,2776,384,35,10,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
59796,27022,26482,0,8980,3020,384,35,11,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,1887,551,50,0,5,TM_OBJECT,19,64,TA_SOUTHEAST,0,0,0
59826,27052,0,0,10112,7296,520,39,28,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,4632,1041,100,0,5,TM_OBJECT,6,11,TA_SOUTHWEST,0,0,0
59856,27082,0,0,10548,6828,256,41,26,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,192,TA_NORTHWEST,0,0,0
59886,27112,0,31192,26388,3436,256,103,13,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2725,619,50,0,5,TM_OBJECT,1,64,TA_SOUTHEAST,0,0,0
59916,27142,0,0,16780,5940,256,65,23,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2724,618,50,0,5,TM_OBJECT,1,0,TA_SOUTHWEST,0,0,0
59946,27172,0,0,15848,11384,256,61,44,4,TS_MAPWHO,0,1085,4725,1086,40,0,5,TM_OBJECT,12,64,TA_SOUTHEAST,0,0,0
59976,27202,0,0,11792,15600,896,46,60,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1049,4849,1049,50,0,5,TM_OBJECT,10,0,TA_SOUTHWEST,0,0,0
60006,27232,0,0,11784,14584,896,46,56,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1049,4850,1049,50,0,5,TM_OBJECT,10,0,TA_SOUTHWEST,0,0,0
60036,27262,0,0,11788,13556,896,46,52,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1049,4849,1049,50,0,5,TM_OBJECT,10,0,TA_SOUTHWEST,0,0,0
60066,27292,0,0,11792,12528,896,46,48,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1049,4851,1049,50,0,5,TM_OBJECT,10,0,TA_SOUTHWEST,0,0,0
60096,27322,0,0,11792,10480,896,46,40,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1049,4641,1049,50,0,5,TM_OBJECT,10,0,TA_SOUTHWEST,0,0,0
60126,27352,0,0,11780,9452,896,46,36,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1049,4849,1049,50,0,5,TM_OBJECT,10,0,TA_SOUTHWEST,0,0,0
60156,27382,0,0,11788,8692,896,46,33,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1049,4852,1049,50,0,5,TM_OBJECT,10,0,TA_SOUTHWEST,0,0,0
60186,27412,17022,0,11004,6484,256,42,25,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2288,558,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
60216,27442,0,0,11756,6468,256,45,25,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2288,558,50,0,5,TM_OBJECT,22,0,TA_SOUTHWEST,0,0,0
60246,27472,0,0,21880,9480,1024,85,37,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,32,128,TA_NORTHEAST,0,0,0
60276,27502,0,0,20344,9480,768,79,37,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8658,1959,65534,0,5,TM_OBJECT,37,128,TA_NORTHEAST,0,0,0
60306,27532,0,0,22648,8200,640,88,32,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,32,192,TA_NORTHWEST,0,0,0
60336,27562,0,0,11376,6384,256,44,24,4,TS_MAPWHO,0,1093,4734,1093,40,0,5,TM_OBJECT,12,0,TA_SOUTHWEST,0,0,0
60366,27592,0,0,8296,4840,256,32,18,4,TS_MAPWHO,0,1093,4734,1093,40,0,5,TM_OBJECT,12,0,TA_SOUTHWEST,0,0,0
60396,27622,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,0,TA_SOUTHWEST,0,0,0
60426,27652,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,0,TA_SOUTHWEST,0,0,0
60456,27682,0,28612,15432,4904,256,60,19,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,128,TA_NORTHEAST,0,0,0
60486,27712,0,0,15228,4996,256,59,19,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,128,TA_NORTHEAST,0,0,0
60516,27742,4694,0,15000,4920,256,58,19,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,128,TA_NORTHEAST,0,0,0
60546,27772,0,0,15120,5136,256,59,20,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,128,TA_NORTHEAST,0,0,0
60576,27802,0,28552,14136,4952,256,55,19,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,192,TA_NORTHWEST,0,0,0
60606,27832,0,0,13968,5056,256,54,19,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,192,TA_NORTHWEST,0,0,0
60636,27862,0,0,19852,6836,256,77,26,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,192,TA_NORTHWEST,0,0,0
60666,27892,0,0,19588,6556,256,76,25,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,192,TA_NORTHWEST,0,0,0
60696,27922,0,28792,14568,4744,1152,56,18,6,TS_UNKNOWN_2 | TS_MAPWHO,0,571,2871,571,50,0,5,TM_OBJECT,31,192,TA_NORTHWEST,0,0,0
60726,27952,0,0,15704,4600,1024,61,17,6,TS_UNKNOWN_2 | TS_MAPWHO,0,572,2583,572,50,0,5,TM_OBJECT,31,192,TA_NORTHWEST,0,0,0
60756,27982,1474,0,11388,12676,1280,44,49,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,0
60786,28012,0,0,11384,11144,1280,44,43,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,0
60816,28042,0,0,11384,10760,1280,44,42,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,0
60846,28072,0,0,11384,9864,1280,44,38,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,0
60876,28102,0,0,11640,10376,1536,45,40,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,32,192,TA_NORTHWEST,0,0,0
60906,28132,0,0,11384,13064,1280,44,51,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,0
60936,28162,0,0,11384,12808,1280,44,50,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,37,192,TA_NORTHWEST,0,0,0
60966,28192,0,0,11384,12536,1280,44,48,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,8267,1960,65534,0,5,TM_OBJECT,32,192,TA_NORTHWEST,0,0,0
60996,28222,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,0,TA_SOUTHWEST,0,0,0
61026,28252,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,0,TA_SOUTHWEST,0,0,0
61056,28282,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,0,TA_SOUTHWEST,0,0,0
61086,28312,0,0,11616,15024,256,45,58,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,0,TA_SOUTHWEST,0,0,0
61116,28342,0,0,11648,14128,256,45,55,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,0,TA_SOUTHWEST,0,0,0
61146,28372,0,0,11644,12084,256,45,47,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,0,TA_SOUTHWEST,0,0,0
61176,28402,0,0,11592,11048,256,45,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,0,TA_SOUTHWEST,0,0,0
61206,28432,0,0,11632,10000,256,45,39,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,0,TA_SOUTHWEST,0,0,0
61236,28462,0,0,11640,9016,256,45,35,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,0,TA_SOUTHWEST,0,0,0
61266,28492,0,0,12476,8004,256,48,31,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,0,TA_SOUTHWEST,0,0,0
61296,28522,0,0,16028,12948,256,62,50,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2460,562,50,0,5,TM_OBJECT,26,0,TA_SOUTHWEST,0,0,0
61326,28552,27802,0,14256,4896,512,55,19,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1063,4987,1063,50,0,5,TM_OBJECT,10,0,TA_SOUTHWEST,0,0,0
61356,28582,40366,0,14724,4876,512,57,19,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1063,4917,1063,50,0,5,TM_OBJECT,10,0,TA_SOUTHWEST,0,0,0
61386,28612,27682,0,15552,4912,512,60,19,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1061,4652,1061,50,0,5,TM_OBJECT,10,0,TA_SOUTHWEST,0,0,0
61416,28642,0,0,23064,6200,256,90,24,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,0,TA_SOUTHWEST,0,0,0
61446,28672,0,0,23052,5204,256,90,20,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,0,TA_SOUTHWEST,0,0,0
61476,28702,13250,0,28520,7832,256,111,30,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,0,TA_SOUTHWEST,0,0,0
61506,28732,0,0,15880,8536,256,62,33,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,128,TA_NORTHEAST,0,0,0
61536,28762,0,0,16112,5808,256,62,22,6,TS_UNKNOWN_2 | TS_MAPWHO,0,50,0,624,0,0,5,TM_OBJECT,11,128,TA_NORTHEAST,0,0,0
61566,28792,27922,0,14456,4824,256,56,18,4,TS_MAPWHO,0,1093,4734,1093,40,0,5,TM_OBJECT,12,128,TA_NORTHEAST,0,0,0
61596,28822,0,0,15712,4800,256,61,18,4,TS_MAPWHO,0,1109,4758,1109,40,0,5,TM_OBJECT,12,128,TA_NORTHEAST,0,0,0
61626,28852,0,0,17264,5808,256,67,22,4,TS_MAPWHO,0,1093,4734,1093,40,0,5,TM_OBJECT,12,128,TA_NORTHEAST,0,0,0
61656,28882,0,0,25436,4292,256,99,16,4,TS_MAPWHO,0,1085,4723,1085,40,0,5,TM_OBJECT,12,128,TA_NORTHEAST,0,0,0
61686,28912,0,0,25004,4356,256,97,17,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2521,561,50,0,5,TM_OBJECT,25,192,TA_NORTHWEST,0,0,0
61716,28942,0,0,25208,6056,256,98,23,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,2288,558,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
61746,28972,0,0,25464,5016,128,99,19,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
61776,29002,0,0,24312,5432,128,94,21,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
61806,29032,0,0,24320,6352,128,95,24,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1,1396,227,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
61836,29062,0,0,28288,6528,256,110,25,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
61866,29092,0,0,18148,8428,256,70,32,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
61896,29122,0,0,18152,8120,256,70,31,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
61926,29152,0,0,17308,9044,256,67,35,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1,1396,227,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
61956,29182,0,0,6764,3572,256,26,13,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1,1396,227,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
61986,29212,0,0,6532,3036,256,25,11,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1,1396,227,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62016,29242,0,29782,5860,3452,256,22,13,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1,1396,227,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62046,29272,0,0,5332,3580,256,20,13,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62076,29302,0,0,5172,4444,256,20,17,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62106,29332,0,0,6232,3256,256,24,12,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62136,29362,0,0,6452,3628,256,25,14,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62166,29392,0,29662,6648,2536,256,25,9,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62196,29422,0,0,6728,2824,256,26,11,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62226,29452,0,0,5728,2368,256,22,9,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62256,29482,0,0,5168,2800,256,20,10,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62286,29512,0,0,5616,3680,256,21,14,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62316,29542,0,0,5720,2712,256,22,10,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62346,29572,0,0,5512,2936,256,21,11,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62376,29602,0,0,5148,3172,256,20,12,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62406,29632,0,0,5908,2396,256,23,9,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62436,29662,29392,0,6408,2408,256,25,9,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62466,29692,0,0,6616,2232,256,25,8,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62496,29722,0,0,6480,3456,256,25,13,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62526,29752,0,0,6324,3628,256,24,14,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62556,29782,29242,0,5656,3416,256,22,13,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62586,29812,0,0,5660,3812,256,22,14,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62616,29842,0,0,5024,3888,256,19,15,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62646,29872,0,0,6076,2660,256,23,10,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62676,29902,0,0,5944,3176,256,23,12,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1,1396,227,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62706,29932,0,0,5232,2256,256,20,8,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1,1396,227,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62736,29962,0,0,5936,2048,256,23,8,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1,1396,227,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62766,29992,0,0,4856,3448,256,18,13,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1,1396,227,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62796,30022,0,0,17204,9292,256,67,36,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62826,30052,0,0,17496,9240,256,68,36,6,TS_UNKNOWN_2 | TS_MAPWHO,0,3,1409,233,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62856,30082,0,0,21860,11100,256,85,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62886,30112,0,0,21360,11136,256,83,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62916,30142,0,0,22372,11100,256,87,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62946,30172,0,0,22884,11100,256,89,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
62976,30202,0,0,23396,11100,256,91,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63006,30232,0,0,23908,11100,256,93,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63036,30262,0,0,24420,11100,256,95,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63066,30292,0,0,24940,11108,256,97,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63096,30322,0,0,25452,11108,256,99,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63126,30352,0,0,25964,11108,256,101,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63156,30382,0,0,26476,11108,256,103,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63186,30412,0,0,26988,11108,256,105,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63216,30442,0,0,27576,11080,256,107,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63246,30472,0,0,28200,11096,256,110,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63276,30502,0,0,28748,11060,256,112,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63306,30532,0,0,29236,11068,256,114,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63336,30562,0,0,29756,11124,256,116,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63366,30592,0,0,30120,10808,256,117,42,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
63396,30622,0,0,30120,10296,256,117,40,6,TS_UNKNOWN_2 | TS_MAPWHO,0,2,1401,230,50,0,5,TM_OBJECT,22,192,TA_NORTHWEST,0,0,0
