Index,GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,BaseFrame,BaseFrame_S,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,Angle_S,ZAngle,Connected
20,59616,26842,0,0,8048,8176,256,31,31,4,TS_MAPWHO,0,1085,OB_DOOR_SMALL_UPDOWN,4723,1085,40,0,5,TM_OBJECT,12,OS_DOOR,0,TA_SOUTHWEST,0,0
21,59646,26872,0,0,13936,20208,256,54,78,4,TS_MAPWHO,0,1085,OB_DOOR_SMALL_UPDOWN,4723,1085,40,0,5,TM_OBJECT,12,OS_DOOR,0,TA_SOUTHWEST,0,0
22,59676,26902,0,0,14944,22752,256,58,88,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4734,1093,40,0,5,TM_OBJECT,12,OS_DOOR,0,TA_SOUTHWEST,0,0
23,59706,26932,0,0,12768,24960,256,49,97,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4735,1094,40,0,5,TM_OBJECT,12,OS_DOOR,64,TA_SOUTHEAST,0,0
24,59736,26962,0,0,11384,15592,256,44,60,4,TS_MAPWHO,0,1101,OB_DOOR_LARGE_LEFTRIGHT,4746,1101,40,0,5,TM_OBJECT,12,OS_DOOR,128,TA_NORTHEAST,0,0
25,59766,26992,0,0,9576,15592,256,37,60,4,TS_MAPWHO,0,1085,OB_DOOR_SMALL_UPDOWN,4723,1085,40,0,5,TM_OBJECT,12,OS_DOOR,128,TA_NORTHEAST,0,0
26,59796,27022,0,0,14440,9448,256,56,36,4,TS_MAPWHO,0,1109,OB_DOOR_SMALL_UPDOWN2,4758,1109,40,0,5,TM_OBJECT,12,OS_DOOR,0,TA_SOUTHWEST,0,0
27,59826,27052,0,0,24160,23776,256,94,92,4,TS_MAPWHO,0,1109,OB_DOOR_SMALL_UPDOWN2,4758,1109,40,0,5,TM_OBJECT,12,OS_DOOR,0,TA_SOUTHWEST,0,0
28,59856,27082,0,0,26488,23784,256,103,92,4,TS_MAPWHO,0,1101,OB_DOOR_LARGE_LEFTRIGHT,4746,1101,40,0,5,TM_OBJECT,12,OS_DOOR,0,TA_SOUTHWEST,0,0
29,59886,27112,0,0,25296,27264,256,98,106,4,TS_MAPWHO,0,1077,OB_DOOR_LARGE_CIRCULAR,4718,1078,40,0,5,TM_OBJECT,12,OS_DOOR,64,TA_SOUTHEAST,0,0
30,59916,27142,0,0,19176,22392,256,74,87,4,TS_MAPWHO,0,1093,OB_DOOR_SMALL_SWING,4735,1094,40,0,5,TM_OBJECT,12,OS_DOOR,64,TA_SOUTHEAST,0,0
31,59946,27172,0,0,21496,14344,1152,83,56,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,570,OB_BILLBOARD_TRAVEL_SW,2555,570,50,0,5,TM_OBJECT,31,OS_BILLBOARD,64,TA_SOUTHEAST,0,0
32,59976,27202,0,27232,19976,13352,256,78,52,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1065,OB_NEONSIGN_LARGE_WHITE,4942,1065,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
33,60006,27232,27202,0,20112,13488,256,78,52,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1063,OB_NEONSIGN_LARGE_RED,4918,1063,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
34,60036,27262,0,0,20248,13624,256,79,53,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1061,OB_NEONSIGN_LARGE_BLUE,4909,1061,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
35,60066,27292,41266,27322,15856,6736,768,61,26,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1073,OB_NEONSIGN_SMALL_RED,4966,1073,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
36,60096,27322,27292,27382,15808,6688,640,61,26,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1069,OB_NEONSIGN_SMALL_YELLOW,4954,1069,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
37,60126,27352,0,27412,15888,6768,640,62,26,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1075,OB_NEONSIGN_SMALL_WHITE,4980,1075,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
38,60156,27382,27322,0,15840,6720,512,61,26,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1069,OB_NEONSIGN_SMALL_YELLOW,4954,1069,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
39,60186,27412,27352,0,15920,6800,512,62,26,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1073,OB_NEONSIGN_SMALL_RED,4966,1073,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
40,60216,27442,0,27502,14888,15928,640,58,62,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,572,OB_BILLBOARD_BULLFROG_SW,2558,572,50,0,5,TM_OBJECT,31,OS_BILLBOARD,0,TA_SOUTHWEST,0,0
41,60246,27472,0,27562,14824,15880,512,57,62,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1055,OB_NEONSIGN_MEDIUM_RED2,4680,1056,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,64,TA_SOUTHEAST,0,0
42,60276,27502,27442,0,14920,15880,512,58,62,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1055,OB_NEONSIGN_MEDIUM_RED2,4883,1056,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,64,TA_SOUTHEAST,0,0
43,60306,27532,0,0,15224,15368,1024,59,60,7,TS_NODRAW | TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,0,TA_SOUTHWEST,0,0
44,60336,27562,27472,0,14728,15880,512,57,62,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1055,OB_NEONSIGN_MEDIUM_RED2,4883,1056,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,64,TA_SOUTHEAST,0,0
45,60366,27592,0,0,15224,15880,512,59,62,7,TS_NODRAW | TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,0,TA_SOUTHWEST,0,0
46,60396,27622,0,0,16248,11784,640,63,46,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8231,1966,29,0,5,TM_OBJECT,35,OS_WINDOW_SILHOUETTE2,64,TA_SOUTHEAST,0,0
47,60426,27652,0,0,22392,13832,1024,87,54,7,TS_NODRAW | TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,192,TA_NORTHWEST,0,0
48,60456,27682,0,0,24312,9480,896,94,37,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,0,TA_SOUTHWEST,0,0
49,60486,27712,0,0,24952,24072,768,97,94,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,128,TA_NORTHEAST,0,0
50,60516,27742,0,0,14840,22792,896,57,89,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,128,TA_NORTHEAST,0,0
51,60546,27772,0,0,15736,21768,1280,61,85,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,192,TA_NORTHWEST,0,0
52,60576,27802,0,0,11640,25608,896,45,100,7,TS_NODRAW | TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,0,TA_SOUTHWEST,0,0
53,60606,27832,0,0,10104,26888,768,39,105,7,TS_NODRAW | TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,0,TA_SOUTHWEST,0,0
54,60636,27862,0,0,8312,14344,768,32,56,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,64,TA_SOUTHEAST,0,0
55,60666,27892,0,0,6520,12040,896,25,47,7,TS_NODRAW | TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,64,TA_SOUTHEAST,0,0
56,60696,27922,0,28972,11896,6664,1280,46,26,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,128,TA_NORTHEAST,0,0
57,60726,27952,0,0,15352,6664,1152,59,26,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,570,OB_BILLBOARD_TRAVEL_SW,2533,570,50,0,5,TM_OBJECT,31,OS_BILLBOARD,192,TA_NORTHWEST,0,0
58,60756,27982,0,0,15224,9736,768,59,38,7,TS_NODRAW | TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,0,TA_SOUTHWEST,0,0
59,60786,28012,0,0,20352,16512,520,79,64,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,4631,1040,100,0,5,TM_OBJECT,5,OS_TRAFFIC_ORB_RED_YELLOW2,235,TA_WEST,0,0
60,60816,28042,0,0,22392,9736,1024,87,38,7,TS_NODRAW | TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,64,TA_SOUTHEAST,0,0
61,60846,28072,0,0,25600,10000,768,100,39,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,571,OB_BILLBOARD_DRINK_SW,2874,571,50,0,5,TM_OBJECT,31,OS_BILLBOARD,128,TA_NORTHEAST,0,0
62,60876,28102,0,0,25968,10016,896,101,39,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4850,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
63,60906,28132,0,0,25624,12136,512,100,47,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,2671,552,50,0,5,TM_OBJECT,18,OS_WINDOW_OPEN,128,TA_NORTHEAST,0,0
64,60936,28162,0,28312,25968,9920,896,101,38,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4848,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
65,60966,28192,0,0,25512,12136,512,99,47,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,128,TA_NORTHEAST,0,0
66,60996,28222,0,0,18952,15640,1024,74,61,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,572,OB_BILLBOARD_BULLFROG_SW,2579,572,50,0,5,TM_OBJECT,31,OS_BILLBOARD,128,TA_NORTHEAST,0,0
67,61026,28252,0,0,14712,12808,1024,57,50,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,128,TA_NORTHEAST,0,0
68,61056,28282,0,0,22872,10104,256,89,39,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_TREE_IN_POT,2288,558,50,0,5,TM_OBJECT,22,OS_TREE,64,TA_SOUTHEAST,0,0
69,61086,28312,28162,28342,25968,9824,896,101,38,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4641,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
70,61116,28342,28312,0,25968,9728,896,101,38,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4640,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
71,61146,28372,0,28402,25968,9632,896,101,37,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4852,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
72,61176,28402,28372,0,25968,9536,896,101,37,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4851,1049,0,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
73,61206,28432,0,28462,25968,9440,896,101,36,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4850,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
74,61236,28462,28432,28492,25968,9344,896,101,36,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4848,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
75,61266,28492,28462,0,25968,9248,896,101,36,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4641,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
76,61296,28522,0,28552,25968,9152,896,101,35,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4640,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
77,61326,28552,28522,28582,25968,9056,896,101,35,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4852,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
78,61356,28582,28552,0,25968,8960,896,101,35,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4851,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
79,61386,28612,0,28642,25968,8864,896,101,34,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4850,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
80,61416,28642,28612,0,25968,8768,896,101,34,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4848,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
81,61446,28672,0,28702,25968,8672,896,101,33,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4641,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
82,61476,28702,28672,28732,25968,8576,896,101,33,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4640,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
83,61506,28732,28702,0,25968,8480,896,101,33,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4852,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
84,61536,28762,0,0,15416,23960,128,60,93,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_TREE_IN_POT,2288,558,50,0,5,TM_OBJECT,22,OS_TREE,64,TA_SOUTHEAST,0,0
85,61566,28792,0,0,25968,8384,896,101,32,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4851,1049,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
86,61596,28822,0,0,13904,25376,128,54,99,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_TREE_IN_POT,2288,558,50,0,5,TM_OBJECT,22,OS_TREE,64,TA_SOUTHEAST,0,0
87,61626,28852,0,0,9824,21360,768,38,83,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,572,OB_BILLBOARD_BULLFROG_SW,2579,572,50,0,5,TM_OBJECT,31,OS_BILLBOARD,64,TA_SOUTHEAST,0,0
88,61656,28882,0,28912,9456,21376,768,36,83,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1059,OB_NEONSIGN_LARGE_YELLOW,4998,1059,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
89,61686,28912,28882,0,9456,21376,640,36,83,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1063,OB_NEONSIGN_LARGE_RED,4986,1063,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0
90,61716,28942,0,0,10824,11336,256,42,44,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,2460,562,50,0,5,TM_OBJECT,26,OS_TRASHCAN,64,TA_SOUTHEAST,0,0
91,61746,28972,27922,0,12024,6664,896,46,26,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,571,OB_BILLBOARD_DRINK_SW,2889,571,50,0,5,TM_OBJECT,31,OS_BILLBOARD,64,TA_SOUTHEAST,0,0
92,61776,29002,26632,0,18728,15736,1152,73,61,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1053,OB_NEONSIGN_MEDIUM_RED,4873,1054,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,192,TA_NORTHWEST,0,0
93,61806,29032,0,29122,18616,15736,1152,72,61,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1053,OB_NEONSIGN_MEDIUM_RED,4876,1054,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,192,TA_NORTHWEST,0,0
94,61836,29062,0,0,16488,14424,1024,64,56,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,575,OB_BILLBOARD_BROKEN_SE,2757,575,50,0,5,TM_OBJECT,31,OS_BILLBOARD,192,TA_NORTHWEST,0,0
95,61866,29092,0,0,16480,13136,1024,64,51,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,573,OB_BILLBOARD_BULLFROG_SE,2859,573,50,0,5,TM_OBJECT,31,OS_BILLBOARD,192,TA_NORTHWEST,0,0
96,61896,29122,29032,0,18504,15736,1152,72,61,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1053,OB_NEONSIGN_MEDIUM_RED,4873,1054,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,192,TA_NORTHWEST,0,0
97,61926,29152,0,0,18392,15736,1152,71,61,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1053,OB_NEONSIGN_MEDIUM_RED,4876,1054,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,192,TA_NORTHWEST,0,0
98,61956,29182,0,29212,14456,9496,768,56,37,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1047,OB_NEONSIGN_MEDIUM_YELLOW2,4846,1048,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,192,TA_NORTHWEST,0,0
99,61986,29212,29182,29242,14464,9504,640,56,37,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1045,OB_NEONSIGN_MEDIUM_YELLOW,4837,1046,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,192,TA_NORTHWEST,0,0
100,62016,29242,29212,0,14576,9600,1024,56,37,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,1049,OB_NEONSIGN_MEDIUM_BLUE,4855,1050,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,192,TA_NORTHWEST,0,0
101,62046,29272,0,0,14160,17936,256,55,70,4,TS_MAPWHO,0,1121,VALUE_UNDEFINED,4773,1121,50,0,5,TM_OBJECT,17,OS_UNKNOWN_11,0,TA_SOUTHWEST,0,0
102,62076,29302,0,0,14592,19696,896,57,76,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,573,OB_BILLBOARD_BULLFROG_SE,2831,573,50,0,5,TM_OBJECT,31,OS_BILLBOARD,0,TA_SOUTHWEST,0,0
103,62106,29332,0,0,12272,20352,768,47,79,6,TS_DRAW_ON_TOP | TS_MAPWHO,0,0,OB_NONE,2671,552,50,0,5,TM_OBJECT,18,OS_WINDOW_OPEN,0,TA_SOUTHWEST,0,0
104,62136,29362,0,0,5256,16520,256,20,64,4,TS_MAPWHO,0,0,OB_NONE,2059,392,50,0,5,TM_OBJECT,38,OS_ROAD_PORTAL,192,TA_NORTHWEST,0,0
105,62166,29392,0,0,6792,16520,256,26,64,4,TS_MAPWHO,0,0,OB_NONE,2059,392,50,0,5,TM_OBJECT,38,OS_ROAD_PORTAL,192,TA_NORTHWEST,0,0
106,62196,29422,0,0,0,0,0,0,0,0,TS_NONE,0,0,OB_NONE,0,0,0,0,0,TM_NONE,0,OS_NONE,0,TA_SOUTHWEST,0,0
107,62226,29452,0,0,0,0,0,0,0,0,TS_NONE,0,0,OB_NONE,0,0,0,0,0,TM_NONE,0,OS_NONE,0,TA_SOUTHWEST,0,0
108,62256,29482,0,0,0,0,0,0,0,0,TS_NONE,0,0,OB_NONE,0,0,0,0,0,TM_NONE,0,OS_NONE,0,TA_SOUTHWEST,0,0
109,62286,29512,0,0,0,0,0,0,0,0,TS_NONE,0,0,OB_NONE,0,0,0,0,0,TM_NONE,0,OS_NONE,0,TA_SOUTHWEST,0,0
110,62316,29542,0,0,0,0,0,0,0,0,TS_NONE,0,0,OB_NONE,0,0,0,0,0,TM_NONE,0,OS_NONE,0,TA_SOUTHWEST,0,0
111,62346,29572,0,0,0,0,0,0,0,0,TS_NONE,0,0,OB_NONE,0,0,0,0,0,TM_NONE,0,OS_NONE,0,TA_SOUTHWEST,0,0
